User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U21001,54,Other,Business Owner,iOS,8.2,7.3,4,6.2,5,23,4,10.6
U21002,59,Male,Business Owner,Android,11.7,4.4,9,6.2,6,48,4,7.8
U21003,55,Female,Student,Android,10.9,5.9,5,8.1,8,18,4,12.6
U21004,29,Female,Student,Android,10.3,1.8,2,6.7,6,59,5,3.5
U21005,19,Female,Professional,iOS,7.6,3.4,2,8.0,1,37,4,8.5
U21006,38,Other,Student,iOS,1.7,7.7,7,7.4,9,21,3,6.8
U21007,29,Male,Freelancer,Android,4.0,1.1,6,7.4,2,48,4,2.4
U21008,29,Male,Student,Android,2.8,3.5,1,4.9,3,32,6,12.5
U21009,27,Female,Business Owner,iOS,11.9,7.8,2,4.2,7,18,0,12.0
U21010,54,Male,Business Owner,Android,10.4,4.1,1,7.8,9,46,3,12.4
U21011,54,Female,Business Owner,iOS,8.2,2.0,5,5.9,6,9,5,2.8
U21012,57,Male,Professional,Android,11.9,7.4,4,4.6,4,36,4,2.3
U21013,31,Other,Professional,Android,10.2,7.6,2,4.7,4,9,6,2.9
U21014,44,Female,Freelancer,iOS,10.5,4.8,5,4.1,3,27,3,5.2
U21015,28,Male,Freelancer,Android,9.9,1.3,7,7.4,3,52,0,8.1
U21016,24,Male,Student,iOS,8.7,4.7,7,5.1,6,58,3,2.3
U21017,45,Other,Professional,iOS,9.2,8.0,1,7.0,2,48,4,5.5
U21018,38,Female,Freelancer,iOS,7.3,0.8,6,7.4,9,31,5,7.6
U21019,60,Other,Professional,Android,9.5,5.5,3,8.6,6,5,0,4.5
U21020,55,Female,Professional,Android,10.9,6.3,4,6.5,8,28,3,12.5
U21021,22,Other,Business Owner,Android,7.3,3.2,6,8.2,7,28,0,9.0
U21022,58,Other,Freelancer,iOS,9.8,6.9,3,6.5,4,33,2,12.6
U21023,37,Other,Professional,Android,1.5,2.4,4,6.1,4,29,5,4.8
U21024,33,Other,Professional,Android,8.9,5.5,4,8.8,9,10,6,7.4
U21025,53,Other,Freelancer,Android,5.9,4.8,4,4.5,6,47,1,8.3
U21026,53,Female,Student,iOS,6.7,2.6,10,7.0,1,37,2,13.8
U21027,27,Male,Freelancer,iOS,6.9,3.9,6,7.6,5,24,1,4.1
U21028,33,Male,Student,iOS,2.0,7.1,10,7.6,3,8,5,13.8
U21029,28,Other,Professional,Android,9.3,3.3,9,4.8,6,30,6,12.4
U21030,38,Male,Student,iOS,1.8,5.6,6,8.2,4,42,6,3.3
U21031,59,Male,Business Owner,iOS,8.5,4.7,6,9.0,5,19,6,6.8
U21032,41,Male,Business Owner,iOS,3.9,2.4,9,8.1,4,45,5,11.9
U21033,33,Male,Freelancer,Android,4.4,6.3,5,6.2,3,47,1,11.6
U21034,54,Female,Student,Android,9.3,6.0,1,7.4,9,28,5,5.8
U21035,52,Male,Freelancer,Android,2.2,7.2,2,7.1,6,44,2,12.5
U21036,31,Female,Freelancer,iOS,11.2,7.0,10,4.2,5,38,1,4.3
U21037,38,Male,Professional,iOS,9.7,1.9,4,5.9,10,60,0,4.3
U21038,53,Female,Freelancer,iOS,7.1,7.1,10,7.9,8,59,1,13.1
U21039,37,Other,Professional,Android,11.2,2.1,3,7.8,8,6,3,11.4
U21040,35,Other,Professional,iOS,3.7,2.5,5,8.7,5,28,3,2.6
U21041,44,Male,Business Owner,Android,4.6,3.0,6,4.9,5,45,6,10.5
U21042,25,Female,Business Owner,Android,5.7,1.2,1,8.3,6,32,0,5.2
U21043,49,Other,Freelancer,Android,9.1,7.6,10,8.9,5,40,1,4.8
U21044,59,Other,Business Owner,iOS,2.2,7.7,9,6.3,8,32,5,5.7
U21045,47,Male,Student,iOS,10.9,7.4,2,8.5,9,15,1,3.4
U21046,49,Male,Business Owner,iOS,2.0,5.2,3,4.4,6,7,2,9.6
U21047,32,Female,Professional,Android,3.6,4.5,1,7.7,6,43,4,11.0
U21048,28,Female,Business Owner,Android,7.5,2.8,5,6.0,10,35,3,10.8
U21049,43,Male,Business Owner,Android,7.7,6.3,9,4.3,8,60,1,4.0
U21050,36,Female,Freelancer,Android,5.4,0.8,6,5.3,4,45,1,5.0
U21051,33,Female,Professional,iOS,9.6,1.1,2,4.7,10,13,2,8.7
U21052,19,Male,Professional,iOS,5.0,4.9,6,4.8,1,48,5,13.4
U21053,54,Other,Freelancer,iOS,1.1,5.7,3,8.8,2,36,3,2.7
U21054,39,Female,Freelancer,Android,6.5,7.8,5,9.0,3,21,5,7.5
U21055,34,Other,Business Owner,iOS,1.0,1.4,10,8.6,9,17,0,6.8
U21056,34,Female,Freelancer,Android,6.4,7.9,3,4.3,4,32,1,12.0
U21057,54,Female,Professional,iOS,8.3,0.5,4,6.9,3,8,1,7.9
U21058,49,Female,Professional,iOS,8.7,6.6,7,7.7,10,10,0,4.8
U21059,57,Other,Professional,iOS,2.8,4.9,2,5.0,5,10,6,7.1
U21060,25,Male,Student,Android,3.6,3.4,7,5.8,4,40,3,13.7
U21061,29,Female,Freelancer,Android,2.7,3.6,7,7.6,5,7,3,6.9
U21062,46,Female,Freelancer,Android,4.4,3.2,1,4.9,1,31,3,9.3
U21063,56,Female,Student,iOS,3.3,7.2,6,6.8,7,33,2,3.6
U21064,55,Female,Student,iOS,9.5,2.7,2,8.1,3,17,4,7.4
U21065,46,Other,Business Owner,iOS,7.6,4.4,1,8.3,5,31,6,8.8
U21066,18,Male,Professional,iOS,9.1,5.9,7,4.5,4,47,2,12.9
U21067,29,Female,Professional,iOS,9.6,2.1,3,8.7,4,6,4,3.6
U21068,54,Female,Freelancer,iOS,3.1,4.6,2,8.2,7,40,0,6.6
U21069,29,Female,Student,Android,10.0,7.6,6,7.0,9,51,4,2.2
U21070,46,Male,Professional,iOS,10.1,2.8,10,4.4,1,58,2,10.3
U21071,22,Female,Business Owner,Android,10.4,2.8,6,6.5,4,43,5,13.5
U21072,28,Female,Professional,Android,2.3,6.1,7,4.7,4,56,0,7.5
U21073,21,Male,Business Owner,iOS,4.1,5.8,9,7.4,3,31,3,2.7
U21074,39,Male,Student,Android,5.9,4.3,7,6.0,6,46,3,4.4
U21075,33,Female,Business Owner,Android,6.0,5.8,5,4.1,6,32,6,13.2
U21076,60,Female,Professional,iOS,8.2,2.7,8,7.6,8,57,0,10.2
U21077,56,Other,Professional,iOS,11.5,6.4,9,8.3,10,51,2,8.8
U21078,47,Female,Business Owner,iOS,2.3,6.8,5,6.2,10,26,3,12.2
U21079,51,Other,Freelancer,iOS,7.3,5.4,10,8.8,5,9,3,4.2
U21080,49,Other,Freelancer,iOS,3.2,1.4,5,4.5,5,50,2,7.4
U21081,25,Male,Business Owner,iOS,11.9,6.7,8,6.1,2,35,5,12.4
U21082,31,Female,Student,Android,11.5,3.0,8,5.7,2,31,5,10.1
U21083,49,Other,Business Owner,iOS,7.3,4.4,7,7.7,7,7,0,2.4
U21084,38,Female,Freelancer,iOS,4.9,1.0,2,6.1,9,37,1,9.9
U21085,26,Male,Business Owner,iOS,7.6,6.8,2,8.5,9,25,1,12.1
U21086,55,Female,Freelancer,iOS,9.8,5.3,5,4.5,8,11,0,11.3
U21087,53,Male,Student,iOS,8.1,1.0,10,7.1,9,56,0,13.7
U21088,51,Male,Student,iOS,10.4,7.5,10,7.0,10,32,6,13.7
U21089,33,Other,Professional,Android,6.1,7.1,2,4.2,7,55,6,4.6
U21090,26,Male,Business Owner,iOS,5.9,6.7,5,6.8,5,27,2,2.1
U21091,27,Other,Business Owner,Android,9.7,7.0,5,6.1,2,14,0,13.3
U21092,19,Male,Professional,iOS,2.6,1.7,1,8.1,7,12,0,8.5
U21093,24,Female,Professional,iOS,6.8,7.8,7,4.4,10,13,2,3.1
U21094,26,Female,Student,Android,7.7,2.3,1,5.7,9,41,0,13.6
U21095,41,Female,Business Owner,Android,2.9,4.5,10,8.3,9,16,2,7.9
U21096,43,Other,Professional,Android,4.7,4.2,1,5.1,9,8,3,4.8
U21097,21,Other,Professional,Android,8.1,6.6,4,8.6,1,30,3,14.0
U21098,53,Male,Business Owner,iOS,7.1,2.0,3,7.3,1,39,0,2.1
U21099,30,Female,Student,Android,6.9,7.5,5,6.3,4,36,4,6.3
U21100,29,Other,Business Owner,iOS,6.0,3.3,8,4.3,6,12,1,7.4
U21101,20,Female,Business Owner,iOS,10.4,2.3,2,8.2,9,6,4,2.9
U21102,20,Male,Student,iOS,11.3,1.1,5,4.9,4,30,3,11.1
U21103,34,Other,Professional,iOS,5.7,3.0,5,8.9,10,51,3,3.5
U21104,53,Other,Business Owner,Android,4.8,4.6,5,7.0,8,5,1,5.8
U21105,49,Female,Freelancer,iOS,5.2,3.9,1,6.4,4,21,2,8.3
U21106,56,Female,Freelancer,iOS,3.8,2.9,10,5.2,6,60,6,5.7
U21107,47,Male,Freelancer,iOS,2.7,3.3,4,8.4,10,23,6,6.7
U21108,51,Other,Freelancer,Android,10.5,4.4,10,8.1,10,17,2,2.2
U21109,50,Other,Professional,iOS,11.4,4.4,8,6.2,7,58,5,7.4
U21110,50,Other,Freelancer,Android,2.5,6.7,5,8.3,3,31,2,7.8
U21111,54,Other,Professional,Android,8.2,1.1,5,5.8,8,22,1,2.4
U21112,46,Female,Professional,iOS,9.5,5.4,5,8.7,1,16,2,6.6
U21113,40,Female,Business Owner,Android,8.3,1.8,4,7.7,5,12,3,4.2
U21114,31,Female,Student,Android,7.6,7.7,7,4.1,5,52,4,13.9
U21115,41,Female,Freelancer,iOS,4.8,7.1,6,6.3,5,11,5,3.8
U21116,60,Female,Professional,iOS,2.4,4.9,8,4.5,5,53,0,13.5
U21117,50,Male,Student,Android,7.5,4.5,9,4.7,7,54,6,10.2
U21118,40,Other,Student,Android,2.4,7.5,5,5.5,9,40,6,12.0
U21119,29,Other,Business Owner,Android,1.3,7.3,7,5.5,1,11,3,3.2
U21120,33,Male,Freelancer,iOS,10.7,6.0,3,8.0,1,45,6,7.6
U21121,58,Other,Business Owner,iOS,5.8,4.3,8,5.8,5,49,6,9.5
U21122,52,Female,Business Owner,Android,3.4,8.0,7,4.1,5,42,4,4.9
U21123,43,Other,Professional,iOS,9.4,4.6,3,6.8,7,58,3,11.9
U21124,21,Female,Professional,Android,2.9,2.6,2,8.0,7,50,5,10.6
U21125,20,Male,Student,Android,9.6,7.7,8,5.5,2,42,0,4.8
U21126,30,Female,Business Owner,iOS,6.1,2.1,9,5.9,2,47,2,6.9
U21127,19,Female,Freelancer,iOS,5.2,6.2,5,4.9,1,21,6,4.4
U21128,35,Male,Freelancer,Android,5.2,6.4,7,4.8,4,52,5,4.0
U21129,37,Female,Freelancer,iOS,9.9,2.5,6,8.4,3,40,1,5.8
U21130,33,Other,Professional,Android,10.6,3.7,10,8.5,2,36,2,11.5
U21131,42,Male,Student,iOS,1.5,1.1,5,8.5,9,25,1,3.0
U21132,59,Male,Freelancer,Android,2.2,5.9,10,5.1,9,18,4,10.0
U21133,23,Other,Student,iOS,6.4,7.0,5,8.0,6,56,1,9.1
U21134,54,Female,Professional,Android,10.8,3.4,4,4.2,1,14,4,13.4
U21135,54,Male,Professional,Android,6.8,5.7,8,6.6,6,59,6,11.9
U21136,38,Male,Student,iOS,7.0,4.8,3,7.9,10,44,2,5.1
U21137,25,Male,Business Owner,Android,5.1,5.4,6,4.7,3,53,4,12.9
U21138,47,Female,Professional,Android,8.1,7.1,3,8.4,2,15,3,11.1
U21139,22,Male,Business Owner,iOS,8.4,1.5,2,7.8,5,38,1,10.0
U21140,40,Other,Student,Android,6.3,5.8,1,7.3,6,41,3,11.3
U21141,28,Female,Business Owner,Android,8.2,3.6,4,6.5,4,49,4,7.8
U21142,31,Female,Student,Android,11.3,1.7,8,4.8,5,16,1,9.6
U21143,54,Male,Freelancer,iOS,3.3,5.7,3,5.3,5,42,3,6.9
U21144,23,Female,Professional,Android,9.8,3.3,2,8.2,9,26,0,11.5
U21145,19,Other,Student,iOS,11.8,7.6,1,5.6,10,32,4,11.4
U21146,27,Female,Student,Android,11.9,1.9,7,6.8,8,33,6,2.6
U21147,59,Other,Business Owner,Android,4.3,7.9,2,8.4,5,46,0,3.1
U21148,54,Female,Business Owner,Android,2.3,5.7,4,5.9,3,40,0,5.2
U21149,28,Male,Business Owner,Android,7.4,3.7,4,6.8,6,6,6,13.2
U21150,55,Female,Freelancer,Android,8.1,4.0,2,5.3,7,33,0,8.2
U21151,40,Other,Professional,Android,11.8,5.5,3,6.4,4,42,5,3.1
U21152,60,Female,Freelancer,iOS,9.7,7.9,9,6.0,5,26,0,12.4
U21153,19,Other,Business Owner,Android,10.5,6.8,5,6.9,3,12,5,12.5
U21154,23,Male,Freelancer,iOS,5.2,1.6,5,5.6,9,21,2,9.7
U21155,37,Female,Business Owner,iOS,3.0,4.9,7,4.1,8,7,5,6.0
U21156,30,Male,Freelancer,iOS,4.2,7.6,7,7.5,10,32,4,4.3
U21157,48,Female,Student,Android,5.9,1.2,4,5.6,4,49,0,7.1
U21158,35,Male,Freelancer,iOS,1.8,6.5,3,8.4,9,32,3,4.7
U21159,59,Other,Business Owner,Android,9.7,1.8,4,7.1,9,60,4,3.1
U21160,50,Other,Freelancer,Android,9.8,2.2,6,8.4,5,13,0,4.3
