User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U25001,51,Other,Freelancer,Android,3.6,2.8,5,7.8,6,54,4,13.2
U25002,48,Other,Freelancer,Android,8.9,5.7,2,6.6,6,45,5,12.2
U25003,28,Other,Professional,iOS,7.5,0.7,5,7.0,7,29,3,9.2
U25004,44,Other,Professional,Android,2.2,4.6,4,5.5,1,6,0,10.4
U25005,59,Male,Freelancer,iOS,11.7,2.6,3,8.1,5,24,6,13.5
U25006,20,Male,Professional,iOS,10.2,3.8,5,5.5,2,54,5,13.9
U25007,19,Male,Freelancer,iOS,6.7,0.7,10,5.5,1,36,1,3.6
U25008,25,Female,Business Owner,Android,8.1,3.9,5,5.4,8,15,0,7.0
U25009,58,Male,Freelancer,iOS,3.8,7.5,3,4.8,4,44,3,10.5
U25010,31,Female,Business Owner,iOS,6.3,1.5,5,6.0,4,36,6,5.3
U25011,45,Male,Student,Android,7.7,0.9,4,5.4,7,6,3,11.8
U25012,41,Male,Freelancer,Android,6.7,4.7,2,6.0,7,55,4,5.7
U25013,25,Male,Freelancer,Android,5.1,2.6,3,6.7,3,9,2,9.1
U25014,21,Female,Student,Android,1.8,3.5,10,7.4,1,22,0,7.1
U25015,32,Female,Freelancer,iOS,9.7,6.4,9,6.5,4,54,3,10.5
U25016,35,Female,Business Owner,iOS,10.4,3.6,8,4.5,9,19,3,6.0
U25017,36,Other,Student,Android,7.1,7.2,2,8.8,2,20,0,8.0
U25018,37,Female,Freelancer,iOS,3.7,0.8,8,8.9,7,30,5,11.9
U25019,34,Other,Freelancer,Android,6.4,2.8,9,7.0,5,38,3,6.0
U25020,26,Other,Student,iOS,4.6,3.3,7,6.9,4,32,0,12.6
U25021,56,Male,Professional,iOS,1.4,5.4,6,8.2,3,55,3,11.3
U25022,56,Male,Freelancer,iOS,8.0,2.8,6,6.3,8,42,2,12.0
U25023,20,Male,Freelancer,Android,10.5,6.9,1,8.6,7,55,2,12.9
U25024,43,Other,Professional,Android,2.4,5.4,10,6.9,8,11,0,2.9
U25025,48,Female,Student,iOS,3.0,0.9,1,7.5,2,41,5,12.2
U25026,35,Female,Freelancer,iOS,3.7,1.5,10,7.5,6,24,4,2.4
U25027,60,Male,Freelancer,Android,4.5,7.3,5,7.5,5,17,2,7.5
U25028,39,Male,Professional,Android,1.7,0.8,10,8.6,4,20,1,11.6
U25029,45,Female,Professional,Android,3.0,7.6,5,4.7,10,45,5,9.0
U25030,53,Male,Freelancer,Android,1.2,1.3,3,6.5,2,60,4,6.9
U25031,43,Female,Business Owner,iOS,7.5,4.3,2,4.7,8,45,6,10.0
U25032,41,Other,Business Owner,iOS,7.0,6.6,1,7.2,1,6,1,5.8
U25033,28,Female,Freelancer,Android,4.8,6.2,2,5.4,7,40,1,6.5
U25034,37,Other,Business Owner,iOS,8.5,5.8,1,4.1,3,23,4,7.7
U25035,20,Other,Professional,iOS,1.6,1.3,9,6.2,9,33,0,8.6
U25036,42,Female,Business Owner,iOS,4.4,1.6,10,9.0,1,56,6,6.3
U25037,27,Other,Professional,Android,2.5,3.2,9,5.0,4,7,3,11.7
U25038,26,Female,Freelancer,iOS,9.3,4.3,7,6.1,3,42,0,6.9
U25039,25,Male,Business Owner,iOS,4.9,3.9,3,8.3,7,16,6,8.4
U25040,38,Male,Professional,iOS,10.0,5.7,9,6.6,9,45,0,7.2
U25041,40,Male,Business Owner,iOS,8.3,5.9,4,6.0,10,28,3,7.4
U25042,57,Male,Freelancer,iOS,5.3,7.0,4,7.7,9,41,3,11.5
U25043,56,Other,Freelancer,iOS,4.9,4.7,8,7.0,4,37,0,3.4
U25044,45,Other,Business Owner,Android,3.2,4.6,4,4.7,3,18,1,7.0
U25045,48,Other,Professional,iOS,3.0,3.7,10,5.5,5,14,2,4.1
U25046,26,Male,Freelancer,iOS,1.7,1.7,6,8.7,3,48,5,2.4
U25047,38,Other,Business Owner,Android,4.6,3.7,3,6.5,6,16,2,5.6
U25048,45,Male,Student,iOS,11.5,4.1,6,7.2,5,19,6,11.2
U25049,29,Male,Student,Android,4.1,5.5,6,6.5,9,8,6,11.5
U25050,29,Other,Student,Android,10.0,3.2,4,8.7,1,17,5,9.9
U25051,29,Female,Freelancer,iOS,4.8,3.5,4,4.3,3,46,3,11.6
U25052,25,Male,Business Owner,Android,1.9,8.0,5,8.6,1,48,1,5.8
U25053,56,Other,Student,iOS,3.1,4.2,8,8.5,9,28,4,10.3
U25054,18,Male,Student,Android,10.7,6.3,8,7.8,6,25,2,5.4
U25055,39,Male,Freelancer,iOS,5.8,7.1,6,5.7,9,38,3,9.8
U25056,33,Other,Freelancer,Android,4.0,1.7,8,8.9,4,16,3,8.2
U25057,31,Female,Professional,Android,5.2,3.6,6,8.8,3,27,2,8.2
U25058,58,Male,Freelancer,Android,7.8,8.0,4,4.5,8,60,4,2.3
U25059,59,Male,Student,iOS,9.2,4.7,5,6.2,10,46,2,6.2
U25060,60,Male,Business Owner,Android,9.2,0.5,9,4.9,2,52,3,2.1
U25061,36,Male,Student,Android,6.5,3.5,7,4.3,10,49,4,5.1
U25062,46,Other,Business Owner,iOS,9.0,7.6,8,5.8,8,30,3,2.2
U25063,19,Other,Business Owner,Android,5.8,3.0,2,5.8,9,24,0,9.8
U25064,34,Female,Freelancer,iOS,8.5,2.7,3,8.4,3,26,3,13.3
U25065,49,Other,Freelancer,Android,7.4,5.2,9,8.4,7,55,1,7.7
U25066,37,Male,Professional,iOS,7.1,7.3,10,7.1,6,34,2,12.5
U25067,48,Other,Professional,iOS,8.2,5.7,7,5.5,7,33,5,10.8
U25068,42,Female,Student,Android,5.8,0.7,7,4.6,2,31,3,9.8
U25069,37,Female,Business Owner,iOS,8.7,5.7,6,7.6,4,12,4,10.3
U25070,52,Male,Business Owner,Android,9.7,4.9,6,8.1,1,58,3,9.6
U25071,36,Female,Freelancer,Android,8.2,5.9,9,8.7,5,33,5,4.3
U25072,38,Male,Professional,Android,10.0,1.1,1,7.1,6,9,1,13.3
U25073,41,Male,Freelancer,iOS,10.8,0.9,4,5.5,5,50,4,8.4
U25074,56,Male,Freelancer,Android,1.7,2.8,9,4.1,6,38,4,5.7
U25075,32,Male,Business Owner,iOS,5.4,5.1,6,4.4,10,8,0,4.8
U25076,56,Female,Business Owner,iOS,3.8,1.8,8,5.9,1,18,2,6.9
U25077,45,Other,Freelancer,Android,3.8,6.6,3,5.0,5,12,0,9.0
U25078,38,Other,Freelancer,iOS,6.5,5.7,2,4.2,8,46,2,10.4
U25079,28,Female,Freelancer,iOS,2.5,7.8,1,6.4,7,42,4,2.6
U25080,24,Male,Freelancer,Android,3.0,5.1,3,9.0,7,7,2,11.6
U25081,32,Other,Student,Android,11.4,5.3,9,8.4,1,17,1,4.2
U25082,52,Male,Business Owner,iOS,1.3,2.5,9,7.9,10,20,2,9.6
U25083,32,Female,Business Owner,iOS,5.8,3.1,6,6.2,6,31,0,8.5
