User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U5001,23,Other,Freelancer,iOS,2.8,0.7,10,8.0,5,39,2,12.0
U5002,24,Male,Student,Android,10.1,3.1,1,8.1,3,33,4,5.9
U5003,28,Female,Business Owner,Android,9.5,8.0,3,5.4,8,20,4,13.8
U5004,52,Male,Student,Android,11.5,7.8,5,8.4,5,24,6,3.4
U5005,52,Male,Business Owner,Android,8.6,0.9,4,8.5,6,47,1,9.2
U5006,18,Female,Professional,iOS,10.4,2.8,4,7.7,4,18,3,8.6
U5007,58,Other,Student,iOS,10.9,3.8,8,6.4,10,24,0,8.2
U5008,22,Male,Professional,Android,4.2,3.6,9,7.7,1,22,3,2.2
U5009,31,Male,Business Owner,Android,4.0,4.5,8,8.5,6,44,0,9.3
U5010,60,Male,Freelancer,Android,7.4,3.5,7,4.8,4,18,0,8.0
U5011,58,Other,Business Owner,iOS,9.5,5.4,5,6.6,8,10,3,11.1
U5012,31,Other,Freelancer,Android,2.7,2.5,8,6.8,9,9,2,6.4
U5013,45,Male,Professional,iOS,3.8,7.0,5,8.4,3,33,6,13.3
U5014,24,Male,Professional,Android,4.7,2.8,6,4.7,1,20,3,8.0
U5015,31,Male,Student,iOS,4.5,5.6,7,8.2,2,23,5,10.1
U5016,52,Other,Freelancer,iOS,2.4,6.5,7,6.3,4,40,4,2.7
U5017,45,Female,Student,iOS,6.9,6.8,5,8.7,9,17,5,14.0
U5018,59,Male,Student,iOS,8.2,0.6,10,8.0,8,51,0,13.8
U5019,22,Male,Student,Android,7.3,3.4,10,4.8,5,14,5,11.3
U5020,27,Male,Freelancer,iOS,2.9,3.8,7,7.2,4,37,4,4.2
U5021,19,Other,Professional,iOS,4.4,7.8,5,6.3,8,14,0,7.8
U5022,47,Other,Business Owner,iOS,3.5,1.5,7,4.9,8,16,6,7.5
U5023,39,Other,Freelancer,iOS,7.7,6.5,7,4.9,7,31,2,13.3
U5024,20,Male,Business Owner,iOS,4.6,0.6,9,8.7,8,36,2,11.5
U5025,23,Other,Student,iOS,11.3,0.9,8,4.4,4,28,0,12.2
U5026,22,Female,Business Owner,iOS,9.0,2.8,5,6.0,10,17,4,8.7
U5027,21,Male,Freelancer,iOS,5.7,3.3,10,8.9,5,38,3,4.6
U5028,29,Male,Freelancer,Android,5.2,0.7,3,6.7,5,54,6,6.8
U5029,34,Female,Freelancer,Android,8.4,4.7,6,6.0,3,5,2,7.4
U5030,53,Female,Freelancer,iOS,8.6,3.6,6,4.4,1,13,5,9.5
U5031,22,Other,Professional,iOS,7.6,5.0,6,6.9,10,47,2,2.7
U5032,54,Female,Professional,Android,2.7,2.7,5,4.8,10,10,2,6.7
U5033,32,Male,Professional,iOS,5.4,5.8,8,4.9,5,7,6,3.4
U5034,34,Other,Professional,iOS,5.0,1.5,4,8.5,5,19,1,8.4
U5035,44,Male,Business Owner,iOS,1.3,2.4,4,8.1,9,41,0,2.8
U5036,42,Female,Student,Android,6.0,1.6,8,6.0,6,38,1,7.5
U5037,46,Male,Business Owner,Android,7.0,5.9,7,7.0,9,30,0,5.2
U5038,58,Female,Freelancer,Android,9.1,4.5,10,4.9,1,8,0,7.3
U5039,43,Female,Professional,Android,11.0,5.6,5,8.2,5,54,2,2.1
U5040,45,Male,Freelancer,iOS,12.0,3.0,10,5.0,7,28,2,5.5
U5041,38,Female,Business Owner,Android,5.2,5.7,6,8.9,4,19,6,9.0
U5042,19,Male,Professional,Android,9.6,1.3,5,6.7,3,52,6,4.1
U5043,42,Male,Business Owner,iOS,1.8,3.5,10,7.2,5,55,5,2.5
U5044,25,Other,Professional,iOS,9.1,1.6,6,8.5,9,28,6,5.5
U5045,52,Other,Professional,iOS,1.4,2.7,10,6.7,7,46,1,4.2
U5046,18,Female,Student,Android,10.7,4.8,6,4.6,7,25,6,9.1
U5047,59,Female,Freelancer,Android,3.4,4.4,3,6.4,8,15,6,5.1
U5048,57,Male,Professional,iOS,10.1,3.8,1,4.4,1,23,0,9.9
U5049,22,Other,Freelancer,Android,10.0,4.8,2,8.3,10,12,3,11.2
U5050,55,Other,Business Owner,iOS,6.1,6.9,9,4.1,6,28,0,10.3
U5051,20,Other,Student,Android,8.7,6.6,5,7.9,10,45,0,9.6
U5052,22,Other,Business Owner,iOS,11.3,1.0,1,8.4,7,34,4,4.2
U5053,40,Male,Student,iOS,9.5,3.1,1,7.3,3,5,2,10.6
U5054,50,Female,Freelancer,Android,4.1,1.1,4,8.3,4,32,1,10.3
U5055,24,Other,Freelancer,Android,9.7,2.7,5,5.3,7,13,3,8.1
U5056,36,Male,Student,iOS,6.3,6.4,9,4.1,1,36,6,12.1
U5057,37,Other,Professional,iOS,8.3,3.0,1,8.4,9,28,0,3.6
U5058,56,Other,Business Owner,iOS,7.0,3.0,1,6.4,4,31,5,12.7
U5059,23,Female,Freelancer,Android,3.6,2.6,4,4.3,10,29,2,12.3
U5060,36,Male,Student,iOS,8.9,1.3,7,6.5,8,22,6,10.7
U5061,46,Male,Freelancer,Android,7.7,6.8,9,5.1,6,40,0,7.8
U5062,42,Male,Student,iOS,10.8,5.7,3,4.7,4,28,1,11.6
U5063,43,Female,Professional,iOS,5.1,4.7,1,7.7,2,36,5,8.2
U5064,60,Male,Freelancer,Android,9.1,2.6,5,5.6,7,39,2,5.1
U5065,19,Male,Freelancer,iOS,1.0,4.8,5,4.4,9,12,6,2.8
U5066,48,Female,Business Owner,iOS,8.6,4.8,3,6.6,3,41,0,12.5
U5067,28,Other,Professional,iOS,5.7,2.3,5,5.0,10,8,0,4.6
U5068,52,Male,Freelancer,Android,3.7,2.3,4,6.3,5,56,3,13.9
U5069,32,Female,Business Owner,Android,11.2,2.8,4,5.7,7,48,1,5.4
U5070,26,Male,Professional,Android,11.8,2.8,6,4.5,1,40,6,12.7
U5071,43,Female,Professional,iOS,4.7,1.8,8,8.8,1,49,1,10.0
U5072,52,Male,Student,Android,7.9,4.4,7,5.8,7,19,4,3.8
U5073,36,Male,Professional,Android,6.8,4.4,7,5.4,3,21,4,9.6
U5074,58,Female,Freelancer,iOS,11.2,1.6,8,5.3,5,21,3,13.7
U5075,27,Other,Freelancer,iOS,3.4,4.2,1,6.0,5,58,4,10.9
U5076,37,Female,Freelancer,Android,11.0,7.3,4,7.2,7,25,5,9.9
U5077,59,Female,Student,iOS,7.5,5.5,5,5.7,9,12,3,6.9
U5078,41,Male,Freelancer,iOS,7.7,5.3,10,7.7,7,26,6,10.9
U5079,18,Female,Professional,iOS,5.1,6.0,3,5.4,8,42,0,6.6
