User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U34001,21,Female,Business Owner,iOS,4.4,6.1,2,8.3,1,41,6,7.8
U34002,44,Female,Student,Android,7.6,1.8,10,8.3,4,36,2,3.8
U34003,37,Other,Student,Android,10.4,3.7,8,6.0,3,23,6,5.2
U34004,23,Other,Professional,iOS,1.9,2.1,3,7.4,3,25,2,8.2
U34005,57,Male,Student,iOS,6.1,3.6,4,8.1,6,25,0,5.7
U34006,24,Male,Freelancer,iOS,3.1,6.1,10,5.5,10,47,4,7.6
U34007,19,Female,Student,Android,8.1,7.1,1,4.6,9,43,2,12.7
U34008,44,Female,Business Owner,Android,9.0,2.8,6,8.7,3,16,6,9.6
U34009,24,Male,Professional,iOS,8.1,4.1,7,8.7,5,14,5,7.4
U34010,42,Female,Business Owner,Android,4.8,3.3,4,5.4,3,48,2,10.6
U34011,59,Other,Business Owner,Android,6.1,5.1,1,8.3,2,45,3,8.2
U34012,42,Female,Freelancer,iOS,10.4,5.0,1,5.4,4,23,3,12.6
U34013,57,Female,Student,Android,10.1,5.1,5,5.8,1,48,2,2.2
U34014,23,Female,Business Owner,Android,11.5,3.0,5,8.8,4,45,1,11.1
U34015,19,Other,Freelancer,Android,6.6,6.1,9,4.9,6,8,2,2.6
U34016,21,Other,Freelancer,Android,11.6,6.8,10,4.7,5,19,5,2.5
U34017,51,Female,Freelancer,iOS,11.2,4.3,5,8.0,4,45,6,4.7
U34018,58,Male,Freelancer,iOS,1.9,4.3,5,5.7,9,58,4,2.8
U34019,26,Other,Business Owner,iOS,5.1,5.4,1,4.1,9,11,3,9.0
U34020,28,Female,Student,iOS,1.4,6.8,7,5.9,5,50,2,11.3
U34021,60,Other,Freelancer,iOS,10.6,5.5,8,7.6,3,30,5,6.0
U34022,34,Female,Freelancer,iOS,4.3,7.5,1,8.9,3,11,1,10.0
U34023,26,Other,Business Owner,Android,6.5,3.1,6,8.7,9,5,4,5.3
U34024,25,Male,Business Owner,iOS,3.9,5.8,10,8.6,10,60,6,11.1
U34025,43,Other,Business Owner,Android,5.4,4.7,10,8.1,7,56,4,8.8
U34026,52,Female,Professional,Android,11.5,6.5,5,6.0,9,13,0,7.2
U34027,27,Male,Freelancer,iOS,10.9,4.6,2,8.1,5,37,3,9.7
U34028,44,Female,Business Owner,iOS,2.5,3.8,6,6.3,5,26,6,4.4
U34029,50,Female,Business Owner,Android,4.3,3.9,10,7.4,5,17,5,9.1
U34030,26,Other,Business Owner,Android,2.2,1.7,1,6.5,5,8,1,13.7
U34031,27,Other,Professional,iOS,10.5,5.9,2,8.4,10,33,1,10.8
U34032,23,Other,Student,iOS,5.5,2.1,9,8.1,8,53,0,11.4
U34033,58,Other,Freelancer,Android,11.0,3.0,7,6.5,9,60,5,11.3
U34034,49,Female,Business Owner,iOS,5.3,4.0,9,7.1,5,28,6,5.9
U34035,40,Other,Business Owner,Android,3.7,7.9,9,4.2,3,50,2,4.4
U34036,58,Other,Student,iOS,3.4,3.9,2,8.4,10,20,4,13.3
U34037,43,Other,Student,Android,1.6,2.9,5,7.0,3,53,5,14.0
U34038,28,Other,Professional,iOS,8.2,6.3,4,4.8,1,10,5,13.1
U34039,59,Male,Professional,iOS,8.7,3.9,3,8.7,5,25,3,13.9
U34040,42,Other,Student,Android,7.9,6.4,7,8.1,4,60,1,8.6
U34041,57,Male,Freelancer,Android,9.8,5.9,1,6.4,4,23,6,9.5
U34042,54,Other,Professional,Android,10.9,3.0,10,6.9,10,30,0,6.6
U34043,42,Female,Student,Android,4.6,6.9,2,5.1,4,19,3,6.8
U34044,27,Female,Business Owner,iOS,6.9,6.8,7,5.7,1,27,1,6.5
U34045,19,Female,Freelancer,Android,5.5,6.6,1,7.7,6,47,1,5.5
U34046,51,Female,Student,Android,9.5,5.4,1,5.4,2,5,5,10.4
U34047,30,Female,Freelancer,Android,7.1,7.9,10,8.6,4,51,2,10.6
U34048,58,Other,Business Owner,iOS,10.6,7.7,9,7.9,3,27,4,10.2
U34049,35,Male,Freelancer,Android,7.6,7.5,5,5.9,10,58,3,10.4
U34050,49,Male,Student,Android,3.5,4.7,1,5.9,4,48,5,13.0
U34051,54,Other,Freelancer,Android,9.8,5.1,4,6.4,9,26,3,8.0
U34052,23,Male,Student,Android,9.2,6.6,3,8.7,7,37,5,10.3
U34053,18,Male,Student,iOS,6.8,3.0,8,7.4,7,24,4,12.9
U34054,18,Male,Professional,iOS,7.0,1.9,8,5.4,3,46,1,2.5
U34055,40,Female,Student,Android,10.5,5.9,5,4.1,7,36,2,2.2
U34056,54,Other,Professional,iOS,9.9,4.1,6,5.8,9,10,1,5.6
U34057,32,Other,Freelancer,iOS,9.6,6.3,4,7.6,8,6,3,7.6
U34058,26,Female,Business Owner,iOS,2.2,2.9,5,5.7,5,28,3,5.6
U34059,60,Other,Business Owner,iOS,7.6,4.5,6,5.5,6,51,3,11.0
U34060,58,Female,Freelancer,Android,9.8,6.4,5,7.8,1,7,6,13.0
U34061,58,Female,Business Owner,Android,8.4,5.5,5,4.3,10,35,0,3.8
U34062,58,Male,Student,Android,2.3,4.6,6,4.0,9,53,1,11.6
U34063,40,Male,Student,iOS,10.2,3.1,10,7.5,5,8,1,13.5
U34064,49,Other,Professional,Android,2.7,1.5,1,6.6,10,27,3,8.1
U34065,26,Male,Professional,iOS,4.9,3.8,7,5.2,7,19,6,8.2
U34066,26,Male,Professional,iOS,1.4,6.8,3,6.3,9,8,4,3.6
U34067,53,Other,Professional,Android,11.3,5.5,3,8.5,5,56,1,7.3
U34068,58,Other,Professional,Android,2.3,8.0,3,7.7,2,23,6,2.6
U34069,47,Other,Business Owner,iOS,3.3,4.9,9,6.3,5,41,0,9.0
U34070,21,Female,Student,Android,7.1,1.4,10,4.4,2,25,2,2.1
U34071,30,Other,Business Owner,Android,7.2,5.1,7,7.2,8,14,0,11.9
U34072,28,Other,Business Owner,iOS,11.7,4.7,3,7.0,5,45,1,3.6
U34073,27,Female,Student,iOS,10.1,6.6,5,6.9,2,8,5,3.4
U34074,19,Female,Student,iOS,9.4,7.4,10,7.6,1,49,3,12.3
U34075,20,Male,Business Owner,iOS,11.6,7.5,2,6.8,4,19,3,5.7
U34076,59,Female,Student,Android,9.5,2.3,3,5.8,8,9,1,4.3
U34077,60,Other,Student,iOS,10.6,5.5,5,4.6,1,59,3,6.6
U34078,47,Female,Business Owner,iOS,7.1,3.3,7,6.1,2,14,0,3.3
U34079,35,Other,Business Owner,iOS,4.4,1.0,6,8.4,6,11,6,6.6
U34080,53,Male,Freelancer,iOS,10.2,3.6,5,8.2,8,28,0,2.7
U34081,39,Male,Student,iOS,4.4,6.9,4,7.4,9,60,0,3.2
U34082,57,Female,Professional,iOS,6.1,6.5,8,4.6,1,20,1,10.1
U34083,49,Other,Student,Android,3.8,5.2,3,5.1,7,30,1,11.4
U34084,26,Female,Professional,Android,4.5,3.2,2,6.6,3,38,4,10.8
U34085,34,Other,Freelancer,iOS,1.2,7.3,10,7.5,5,49,6,7.6
U34086,30,Female,Professional,iOS,8.1,4.0,10,6.7,3,41,5,10.9
U34087,53,Male,Student,Android,10.5,7.8,4,4.1,8,45,5,6.5
U34088,47,Other,Professional,iOS,10.9,5.8,2,8.7,2,5,3,7.0
U34089,25,Female,Student,Android,7.7,7.2,10,7.8,9,55,0,6.0
U34090,27,Female,Business Owner,iOS,4.0,5.5,4,5.3,9,53,6,9.9
U34091,57,Other,Freelancer,Android,3.8,3.7,5,5.2,4,51,3,11.9
U34092,40,Other,Student,iOS,6.4,3.9,6,8.7,8,57,3,11.9
U34093,23,Other,Professional,iOS,8.0,2.8,6,8.5,4,22,4,13.2
U34094,36,Female,Student,iOS,8.4,7.0,5,5.5,3,8,0,13.6
U34095,39,Other,Student,iOS,4.1,7.3,5,5.3,10,49,4,5.2
U34096,29,Female,Student,iOS,5.4,4.5,2,6.7,3,19,1,10.8
U34097,20,Male,Business Owner,iOS,6.2,1.4,3,8.6,3,39,2,7.0
U34098,39,Female,Business Owner,Android,3.7,3.7,9,7.9,4,31,6,9.0
U34099,50,Male,Professional,iOS,9.5,5.3,9,5.1,9,19,1,4.6
U34100,59,Other,Student,Android,4.2,5.5,4,5.7,7,59,1,5.7
U34101,19,Other,Student,iOS,4.9,1.6,3,6.4,5,36,0,2.5
U34102,27,Male,Student,iOS,10.3,5.6,1,5.8,3,46,0,13.2
U34103,58,Other,Professional,iOS,9.3,1.8,2,7.0,2,50,1,9.1
U34104,51,Other,Student,iOS,6.0,5.3,8,7.9,1,46,5,3.7
U34105,43,Male,Student,iOS,4.6,6.8,1,4.5,10,12,1,6.3
U34106,19,Male,Student,Android,11.1,4.7,2,5.2,4,54,4,4.1
U34107,42,Other,Professional,Android,4.0,1.8,7,6.6,6,24,2,2.2
U34108,20,Female,Business Owner,Android,10.7,4.6,9,4.1,3,23,3,13.6
U34109,36,Other,Business Owner,iOS,2.7,4.1,8,7.6,7,39,2,5.2
U34110,53,Other,Professional,iOS,8.5,6.1,6,8.6,2,32,3,5.5
U34111,19,Male,Freelancer,iOS,10.5,4.7,8,4.7,8,24,1,10.0
U34112,29,Female,Business Owner,iOS,2.9,6.8,2,5.8,3,58,6,7.6
U34113,29,Male,Student,iOS,5.5,1.1,1,8.6,5,56,3,4.7
U34114,34,Male,Student,iOS,8.5,5.6,9,5.6,2,60,6,12.2
U34115,18,Male,Business Owner,iOS,11.8,6.7,6,6.2,8,28,0,4.4
U34116,44,Male,Business Owner,iOS,10.6,7.3,9,4.3,9,50,3,9.7
U34117,40,Other,Professional,iOS,7.3,3.2,1,5.2,5,39,0,8.1
U34118,37,Other,Student,Android,1.7,1.7,3,6.5,9,25,0,7.9
U34119,48,Other,Business Owner,Android,5.6,1.4,1,8.8,6,7,0,13.2
U34120,34,Female,Business Owner,Android,4.7,4.7,4,4.4,1,45,2,8.1
U34121,46,Female,Student,iOS,10.7,1.4,2,6.8,8,8,6,8.4
U34122,43,Male,Professional,iOS,7.1,5.0,2,8.4,1,8,6,4.5
U34123,56,Male,Business Owner,iOS,8.4,5.4,8,6.0,4,16,1,3.8
U34124,39,Male,Student,Android,7.6,4.9,2,5.9,6,22,1,10.0
U34125,20,Male,Business Owner,iOS,11.1,3.8,10,6.5,10,20,1,10.5
