User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U44001,21,Other,Student,iOS,1.8,6.2,3,7.5,5,10,2,5.3
U44002,48,Female,Student,Android,9.7,5.1,2,5.8,1,29,0,3.9
U44003,57,Male,Professional,iOS,11.1,1.2,2,8.0,6,7,3,10.7
U44004,31,Male,Professional,iOS,1.4,4.0,9,5.0,8,22,0,12.7
U44005,32,Female,Professional,Android,10.7,5.5,6,5.7,2,39,4,4.1
U44006,47,Other,Business Owner,Android,2.8,3.7,4,8.5,2,43,6,4.9
U44007,46,Male,Freelancer,iOS,2.1,3.7,5,5.4,4,47,1,11.3
U44008,32,Male,Professional,iOS,11.5,1.0,8,8.7,1,36,6,6.5
U44009,24,Male,Professional,Android,6.5,6.8,1,7.2,6,53,4,5.6
U44010,26,Other,Professional,Android,2.8,1.5,3,6.3,3,58,3,4.1
U44011,57,Other,Freelancer,Android,5.6,1.4,3,4.7,5,17,1,7.1
U44012,48,Female,Student,iOS,7.7,3.4,10,8.1,2,25,5,4.5
U44013,30,Other,Freelancer,iOS,1.8,7.7,8,7.9,10,47,6,13.8
U44014,35,Male,Business Owner,Android,9.5,2.9,4,6.0,1,42,4,6.8
U44015,23,Female,Professional,iOS,4.5,5.4,6,9.0,8,51,5,4.8
U44016,37,Other,Student,iOS,5.4,7.5,3,6.3,1,26,1,4.2
U44017,51,Other,Freelancer,iOS,5.9,1.2,7,5.1,10,10,0,6.9
U44018,39,Other,Business Owner,Android,6.3,5.4,1,5.2,6,43,0,12.0
U44019,21,Female,Freelancer,Android,9.2,3.4,9,4.1,5,21,5,4.4
U44020,28,Male,Freelancer,Android,11.3,4.5,8,7.7,1,8,5,2.5
U44021,47,Male,Professional,Android,2.4,0.7,3,4.9,3,59,3,10.8
U44022,60,Other,Business Owner,Android,10.0,6.1,5,5.8,5,56,4,3.4
U44023,41,Other,Business Owner,Android,6.3,1.7,9,4.6,7,25,4,10.7
U44024,56,Male,Student,Android,7.4,6.8,9,8.3,9,42,2,6.8
U44025,58,Female,Student,Android,9.4,5.2,9,8.5,3,40,3,10.9
U44026,19,Female,Student,iOS,10.1,1.9,1,7.8,9,54,4,13.8
U44027,51,Female,Business Owner,Android,9.7,6.3,8,6.3,6,49,5,6.9
U44028,27,Male,Business Owner,Android,8.6,5.5,8,8.8,8,39,4,12.7
U44029,44,Female,Student,Android,8.2,3.3,6,8.2,2,50,1,4.7
U44030,52,Male,Professional,iOS,6.7,1.0,1,6.0,5,60,1,2.7
U44031,19,Other,Student,Android,3.7,3.0,3,8.8,10,29,5,10.3
U44032,18,Male,Business Owner,iOS,1.9,4.7,2,5.2,4,34,0,9.7
U44033,56,Male,Student,iOS,11.1,3.8,4,5.1,5,12,4,5.2
U44034,21,Female,Business Owner,iOS,8.6,6.8,9,7.3,2,39,1,5.7
U44035,48,Other,Student,iOS,5.2,3.2,9,8.5,9,33,4,10.8
U44036,27,Female,Student,iOS,1.7,5.3,3,9.0,3,27,0,13.7
U44037,29,Other,Business Owner,Android,1.4,4.2,3,7.2,9,47,0,13.8
U44038,19,Female,Freelancer,Android,1.8,3.2,1,7.3,4,15,2,4.6
U44039,53,Female,Professional,iOS,2.1,0.6,3,8.6,5,60,6,8.4
U44040,59,Female,Freelancer,Android,7.5,3.5,7,8.3,8,15,6,11.1
U44041,58,Male,Freelancer,Android,4.5,3.5,1,7.9,7,21,5,13.0
U44042,48,Male,Student,Android,10.5,6.8,6,8.4,8,11,1,5.5
U44043,23,Other,Freelancer,Android,9.9,7.5,2,7.2,10,30,3,3.2
U44044,28,Female,Freelancer,iOS,3.4,7.7,4,9.0,4,24,4,7.5
U44045,25,Female,Business Owner,iOS,4.5,3.8,8,6.5,3,18,2,6.4
U44046,51,Female,Student,iOS,6.0,2.8,9,6.3,9,31,0,4.5
U44047,55,Other,Business Owner,iOS,5.3,5.9,1,6.6,9,36,6,2.5
U44048,35,Male,Freelancer,Android,1.5,4.4,7,5.4,10,20,2,4.7
U44049,40,Other,Business Owner,Android,11.3,1.4,10,4.4,6,59,2,6.9
U44050,29,Female,Student,Android,10.4,1.2,7,8.4,5,38,1,8.8
U44051,33,Male,Student,Android,9.9,2.2,7,7.6,5,48,5,5.0
U44052,56,Female,Business Owner,Android,6.8,7.7,2,6.0,4,9,2,5.1
U44053,59,Male,Student,Android,11.8,5.5,2,7.4,1,17,6,4.0
U44054,38,Female,Professional,Android,6.8,2.2,7,5.7,6,45,4,10.3
U44055,54,Female,Freelancer,iOS,1.2,1.6,8,5.8,3,42,6,2.0
U44056,44,Female,Professional,Android,4.4,6.0,8,8.7,1,26,0,10.3
U44057,20,Other,Freelancer,Android,3.3,5.4,5,6.0,4,16,1,13.1
U44058,26,Male,Student,Android,9.4,7.0,8,4.2,4,48,2,6.1
U44059,33,Female,Business Owner,iOS,8.5,1.5,3,8.7,8,52,0,13.4
U44060,31,Female,Freelancer,Android,9.4,1.4,10,5.8,4,5,6,2.2
U44061,22,Other,Freelancer,iOS,6.2,7.3,6,4.5,3,31,4,5.0
U44062,38,Male,Student,Android,6.1,1.9,3,5.4,7,34,2,11.8
U44063,57,Other,Freelancer,Android,1.5,2.9,7,7.1,2,12,5,2.9
U44064,57,Other,Professional,iOS,1.7,7.2,8,8.9,3,39,6,12.3
U44065,51,Female,Freelancer,iOS,1.6,4.7,4,6.2,6,34,0,2.6
U44066,47,Other,Student,Android,10.5,8.0,6,6.3,7,52,4,3.6
U44067,40,Male,Freelancer,Android,10.5,6.0,1,7.9,9,58,4,2.0
U44068,25,Male,Professional,Android,4.4,2.9,1,4.2,6,27,4,3.8
U44069,47,Female,Student,Android,7.0,1.0,4,8.4,4,18,3,5.6
U44070,41,Other,Business Owner,iOS,7.5,7.8,4,4.9,1,55,5,2.8
U44071,46,Female,Business Owner,Android,6.6,4.5,1,8.9,2,17,6,8.7
U44072,57,Male,Professional,Android,8.6,1.4,5,7.9,2,34,1,6.1
U44073,19,Other,Professional,iOS,6.1,2.4,6,4.3,7,24,3,3.7
U44074,30,Other,Freelancer,iOS,6.1,4.9,10,8.7,3,41,3,4.3
U44075,28,Female,Freelancer,iOS,8.4,0.5,6,6.4,2,28,5,3.2
U44076,30,Male,Freelancer,iOS,4.0,6.1,7,4.8,6,42,0,10.0
U44077,18,Male,Professional,Android,1.0,7.5,9,7.4,5,39,5,12.9
U44078,53,Other,Freelancer,iOS,8.9,4.0,10,5.4,6,18,2,3.1
U44079,51,Male,Student,iOS,4.9,5.7,1,6.0,7,35,0,6.4
U44080,52,Male,Freelancer,iOS,3.2,2.7,4,8.1,2,57,6,9.8
U44081,21,Other,Business Owner,iOS,10.5,1.8,9,6.5,2,14,1,12.3
U44082,45,Other,Business Owner,iOS,1.1,4.8,5,4.2,9,5,1,12.9
U44083,18,Female,Student,iOS,4.0,2.5,10,5.4,1,24,2,5.5
U44084,56,Other,Business Owner,iOS,2.6,2.6,8,7.1,10,31,1,11.3
U44085,36,Female,Student,Android,3.6,7.6,10,7.7,1,6,5,12.2
U44086,22,Female,Freelancer,iOS,11.3,2.3,5,5.6,10,57,4,12.7
U44087,47,Male,Business Owner,Android,5.0,7.8,5,8.0,1,31,1,2.5
U44088,39,Other,Business Owner,iOS,10.1,5.8,7,5.5,1,15,5,5.4
U44089,18,Female,Student,Android,10.2,0.8,8,8.6,5,20,6,8.8
U44090,28,Female,Professional,iOS,9.0,4.8,3,5.7,10,15,0,7.1
U44091,35,Female,Freelancer,Android,10.3,2.6,3,7.5,7,36,0,11.5
U44092,25,Male,Freelancer,Android,8.1,3.6,9,6.6,4,19,5,4.8
U44093,32,Other,Business Owner,Android,10.3,2.3,5,8.7,6,42,5,9.3
U44094,19,Female,Student,iOS,2.1,7.3,5,5.2,2,27,4,13.4
U44095,21,Male,Student,Android,5.3,4.6,10,4.4,3,42,2,12.7
U44096,46,Male,Business Owner,iOS,10.0,7.4,2,5.0,9,20,5,13.7
U44097,50,Female,Student,iOS,5.4,5.3,7,7.4,9,20,1,9.0
U44098,58,Female,Freelancer,iOS,7.0,3.3,1,6.8,3,34,5,7.0
U44099,52,Male,Professional,iOS,7.7,0.7,4,7.5,5,57,6,3.8
U44100,45,Male,Business Owner,iOS,4.0,2.7,2,6.2,8,42,3,7.8
U44101,49,Other,Professional,Android,3.4,3.0,4,7.1,3,36,0,12.2
U44102,59,Female,Student,iOS,3.6,3.6,1,8.6,4,25,1,8.9
U44103,40,Female,Business Owner,Android,10.0,2.8,1,7.7,10,30,2,4.0
U44104,51,Other,Freelancer,Android,8.5,4.2,10,7.1,5,39,0,5.0
U44105,49,Other,Student,Android,4.7,2.9,4,7.2,5,38,0,6.7
U44106,38,Other,Professional,Android,4.3,5.7,4,8.4,1,14,6,8.3
