User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U18001,26,Other,Business Owner,iOS,10.5,3.8,5,8.3,2,43,6,12.9
U18002,50,Other,Freelancer,iOS,5.9,6.9,6,8.3,2,17,1,9.1
U18003,27,Male,Student,iOS,6.3,3.5,3,4.9,7,11,4,5.7
U18004,22,Male,Professional,Android,11.4,1.8,9,6.0,1,9,1,2.8
U18005,48,Male,Student,Android,1.8,7.7,6,4.6,8,51,2,6.3
U18006,50,Female,Business Owner,iOS,6.4,1.4,3,4.5,9,14,0,11.7
U18007,22,Other,Business Owner,iOS,4.5,4.8,4,5.9,7,56,1,11.5
U18008,54,Male,Freelancer,iOS,3.5,4.3,8,6.7,10,7,0,8.7
U18009,28,Female,Student,Android,5.2,7.0,5,5.8,1,50,5,9.8
U18010,33,Other,Student,iOS,4.7,4.0,8,7.3,10,57,1,4.0
U18011,58,Other,Business Owner,Android,7.9,0.9,8,7.1,9,8,5,13.9
U18012,44,Female,Freelancer,iOS,11.3,6.7,10,8.8,2,11,6,2.7
U18013,58,Other,Freelancer,iOS,6.7,0.5,7,5.8,6,23,5,3.0
U18014,41,Male,Freelancer,iOS,8.8,6.3,4,8.1,10,56,5,13.2
U18015,32,Other,Freelancer,Android,2.5,7.5,1,5.8,5,43,5,13.0
U18016,34,Other,Student,iOS,5.6,5.0,5,7.1,8,11,2,8.3
U18017,44,Female,Freelancer,iOS,11.2,6.0,6,4.7,6,39,1,4.4
U18018,21,Other,Business Owner,iOS,2.8,4.3,1,6.0,10,29,4,12.1
U18019,45,Other,Business Owner,Android,10.3,4.1,8,7.5,5,49,5,4.3
U18020,20,Male,Business Owner,iOS,2.5,6.0,3,4.8,1,28,5,7.4
U18021,38,Other,Professional,iOS,4.9,3.5,9,4.4,4,6,0,4.2
U18022,43,Female,Student,iOS,5.4,1.7,2,8.9,6,50,6,3.1
U18023,19,Other,Freelancer,iOS,6.0,7.6,5,5.0,2,57,6,3.5
U18024,30,Female,Business Owner,Android,1.7,3.4,5,4.8,2,59,4,3.0
U18025,60,Female,Freelancer,iOS,1.0,3.6,5,8.4,3,7,2,10.8
U18026,41,Female,Professional,iOS,4.9,2.5,6,5.6,8,47,1,2.5
U18027,43,Female,Freelancer,Android,4.7,5.8,6,5.5,8,26,4,13.3
U18028,46,Female,Professional,iOS,3.6,4.8,2,6.6,7,24,5,8.6
U18029,56,Other,Business Owner,iOS,5.2,2.6,9,8.6,9,39,5,11.9
U18030,32,Male,Professional,Android,7.8,4.2,8,5.2,3,37,6,11.6
U18031,26,Other,Freelancer,Android,9.4,6.7,6,6.4,4,49,4,2.5
