User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U35001,55,Female,Student,iOS,1.7,0.7,10,6.0,9,50,6,7.8
U35002,57,Female,Freelancer,Android,2.2,7.7,4,8.7,2,46,2,2.6
U35003,23,Other,Student,Android,2.8,6.3,9,5.9,2,11,2,6.0
U35004,43,Other,Professional,Android,7.2,1.7,5,7.4,9,46,5,6.9
U35005,20,Male,Business Owner,iOS,10.0,4.3,5,6.5,4,46,5,8.6
U35006,38,Male,Professional,iOS,2.8,5.3,7,7.8,3,9,2,11.5
U35007,32,Female,Student,iOS,7.3,1.4,6,8.5,3,52,1,12.5
U35008,56,Female,Business Owner,iOS,6.9,6.3,10,7.9,2,42,3,3.2
U35009,19,Female,Professional,iOS,4.0,5.0,6,8.3,4,37,1,5.8
U35010,42,Male,Student,iOS,2.5,2.9,1,5.4,2,37,5,14.0
U35011,34,Male,Student,Android,3.7,5.6,1,6.5,5,46,1,7.4
U35012,54,Female,Professional,Android,1.7,7.0,6,6.4,6,53,4,3.2
U35013,20,Male,Business Owner,Android,4.6,2.8,1,8.6,4,23,1,10.3
U35014,54,Female,Freelancer,Android,2.5,4.7,5,5.0,2,9,1,2.4
U35015,49,Female,Freelancer,iOS,7.4,6.6,1,6.7,9,60,2,10.0
U35016,59,Male,Student,iOS,4.2,7.7,8,6.7,1,13,3,9.2
U35017,18,Male,Business Owner,iOS,2.3,7.6,8,8.0,9,41,0,7.4
U35018,32,Male,Business Owner,Android,10.1,4.2,5,9.0,10,21,1,12.7
U35019,37,Female,Freelancer,iOS,9.4,1.7,2,6.4,10,54,1,8.2
U35020,26,Other,Freelancer,iOS,3.0,4.7,8,4.6,9,22,5,5.4
U35021,39,Other,Student,iOS,9.6,4.2,5,6.7,5,24,4,4.4
U35022,60,Other,Freelancer,Android,7.4,1.3,8,6.1,5,38,4,9.8
U35023,25,Female,Business Owner,Android,5.9,5.2,4,4.5,8,59,6,13.3
