User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U12001,56,Male,Professional,Android,8.6,5.3,7,8.2,4,60,5,4.6
U12002,29,Female,Business Owner,Android,4.9,7.1,9,5.5,1,51,0,13.1
U12003,50,Other,Freelancer,iOS,1.0,7.5,9,8.2,4,15,1,5.3
U12004,28,Male,Business Owner,Android,10.2,6.6,7,7.3,9,15,3,10.1
U12005,18,Female,Freelancer,Android,5.4,2.5,10,8.9,9,41,0,5.2
U12006,43,Male,Freelancer,Android,10.5,6.6,7,5.0,3,43,2,9.9
U12007,45,Female,Student,Android,2.0,0.6,4,4.1,1,28,3,4.2
U12008,47,Female,Business Owner,iOS,7.6,7.3,1,7.0,9,24,1,10.0
U12009,53,Female,Freelancer,iOS,9.6,2.5,1,4.7,10,24,2,4.6
U12010,34,Male,Business Owner,iOS,7.3,2.1,7,8.6,4,19,4,2.4
U12011,54,Male,Student,iOS,9.4,5.3,3,8.5,5,50,2,3.9
U12012,50,Female,Freelancer,Android,10.4,2.4,8,7.1,10,22,0,8.8
U12013,37,Female,Student,iOS,10.0,0.5,9,6.9,4,10,1,6.3
U12014,32,Other,Professional,iOS,8.9,7.0,4,8.2,1,31,3,10.0
U12015,45,Female,Freelancer,iOS,6.8,7.5,5,4.6,4,40,1,3.5
U12016,28,Male,Freelancer,Android,9.1,1.8,9,6.1,1,26,2,9.3
U12017,35,Female,Freelancer,iOS,3.6,7.0,8,7.2,10,59,6,5.8
U12018,23,Female,Student,Android,6.6,5.5,5,6.0,2,50,3,12.4
U12019,51,Male,Business Owner,iOS,1.1,0.9,10,5.4,3,56,0,3.5
U12020,42,Male,Student,iOS,7.2,4.3,6,7.3,7,17,2,7.9
U12021,26,Other,Student,iOS,4.7,1.1,1,6.6,1,10,4,2.2
