User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U40001,43,Female,Freelancer,iOS,11.3,7.2,4,4.6,5,44,6,2.3
U40002,34,Female,Professional,Android,11.3,1.0,7,6.5,8,51,3,11.9
U40003,46,Male,Professional,Android,2.9,6.4,5,6.1,4,57,0,8.1
U40004,35,Other,Business Owner,iOS,8.5,7.7,7,7.2,1,30,2,11.4
U40005,47,Male,Professional,iOS,1.2,5.1,1,5.3,3,48,6,3.0
U40006,45,Male,Freelancer,Android,5.7,4.4,7,4.6,10,30,4,3.6
U40007,55,Other,Freelancer,iOS,5.1,1.0,5,6.3,10,56,1,3.6
U40008,25,Other,Student,iOS,2.6,1.0,5,6.7,9,16,6,7.3
U40009,60,Male,Business Owner,Android,4.0,2.2,5,6.4,5,53,2,13.7
U40010,23,Other,Business Owner,iOS,3.4,1.8,2,8.8,10,7,4,10.8
U40011,45,Female,Business Owner,iOS,9.4,6.9,10,6.5,6,14,6,8.4
U40012,23,Female,Professional,iOS,9.7,5.6,3,4.2,4,45,5,5.7
U40013,29,Male,Business Owner,Android,1.8,2.8,5,8.1,5,44,4,10.7
U40014,29,Female,Student,iOS,2.1,6.9,9,6.1,3,33,2,6.2
U40015,25,Other,Student,iOS,11.3,5.6,7,6.8,1,56,2,8.4
U40016,39,Male,Student,Android,1.2,7.4,6,7.9,7,52,3,4.5
U40017,20,Other,Student,Android,9.9,7.9,9,6.1,8,56,1,8.3
U40018,33,Male,Business Owner,iOS,11.4,5.1,3,4.1,6,42,4,8.3
U40019,54,Other,Student,iOS,10.6,5.3,2,4.3,3,44,3,5.5
U40020,43,Other,Professional,Android,3.1,7.5,2,5.0,7,10,3,2.8
U40021,38,Other,Freelancer,iOS,2.9,6.8,2,7.4,4,50,6,7.1
U40022,40,Other,Student,iOS,2.5,4.4,2,6.8,3,16,6,5.6
U40023,53,Male,Business Owner,Android,9.2,7.3,3,7.9,4,44,5,2.2
U40024,44,Other,Business Owner,iOS,4.4,5.7,4,8.3,2,14,3,2.5
U40025,50,Female,Student,Android,1.8,7.6,7,6.3,7,20,6,2.4
U40026,22,Other,Business Owner,iOS,3.8,3.6,6,7.7,3,10,5,3.0
U40027,58,Other,Professional,Android,6.9,6.8,2,4.7,10,16,3,10.6
U40028,54,Female,Business Owner,Android,8.4,1.9,2,6.0,5,48,5,13.6
U40029,58,Male,Freelancer,iOS,11.0,5.5,3,5.7,8,27,1,3.0
U40030,20,Male,Business Owner,Android,5.3,3.3,5,7.8,8,54,3,9.6
U40031,20,Female,Freelancer,Android,6.2,4.6,1,8.1,3,33,2,12.8
U40032,37,Male,Freelancer,iOS,3.1,3.5,1,6.9,6,12,3,2.0
U40033,25,Male,Professional,iOS,4.1,2.7,6,6.2,9,41,0,13.6
U40034,38,Female,Student,iOS,11.5,1.2,8,4.1,6,60,4,8.6
U40035,51,Other,Freelancer,Android,1.3,6.5,9,7.4,1,51,4,6.4
U40036,56,Male,Freelancer,Android,5.4,0.9,5,6.1,7,48,5,13.6
U40037,32,Other,Professional,iOS,9.5,5.2,6,8.2,4,41,2,12.7
U40038,31,Female,Business Owner,Android,11.2,4.6,1,4.9,6,51,5,12.0
U40039,31,Other,Freelancer,iOS,7.5,4.5,7,7.6,10,17,6,7.7
U40040,41,Female,Student,iOS,7.5,6.9,6,6.7,1,33,0,5.7
U40041,26,Female,Freelancer,Android,4.3,5.0,3,8.9,5,54,5,12.8
U40042,52,Female,Student,iOS,3.0,5.7,10,8.1,6,58,3,12.2
U40043,44,Male,Freelancer,Android,9.4,1.9,9,8.4,1,45,0,6.5
U40044,60,Male,Professional,Android,7.5,2.8,4,7.9,7,34,0,12.0
U40045,43,Male,Freelancer,iOS,1.2,1.0,9,4.2,1,25,1,9.9
U40046,18,Female,Business Owner,iOS,1.1,3.5,6,8.0,4,51,0,12.1
U40047,24,Female,Professional,Android,3.5,0.7,9,6.5,5,37,1,8.8
U40048,32,Other,Student,iOS,9.1,0.8,5,6.6,7,56,2,13.6
U40049,50,Male,Student,iOS,6.8,3.5,3,4.6,9,41,0,8.5
U40050,38,Other,Professional,Android,6.7,7.7,1,4.9,6,8,0,3.8
U40051,38,Male,Freelancer,iOS,4.5,3.0,8,6.5,1,56,3,7.0
U40052,18,Other,Freelancer,iOS,5.7,1.8,9,5.6,4,40,2,5.7
U40053,19,Male,Professional,Android,3.4,1.1,5,7.1,8,16,1,9.7
U40054,28,Male,Business Owner,iOS,2.6,4.7,6,5.2,5,19,2,9.7
U40055,55,Male,Student,iOS,7.7,5.8,2,5.0,5,13,4,8.1
U40056,39,Other,Business Owner,Android,2.4,4.6,5,6.4,9,53,3,2.1
U40057,48,Female,Freelancer,Android,6.5,7.2,8,8.6,6,15,6,9.3
U40058,30,Female,Freelancer,Android,5.2,6.5,6,4.2,10,60,2,6.9
U40059,51,Other,Professional,Android,7.9,3.9,5,6.0,3,55,1,3.5
U40060,18,Male,Professional,Android,3.7,2.9,6,6.0,10,35,4,12.9
U40061,24,Male,Business Owner,Android,4.8,4.0,10,7.0,6,22,2,2.7
U40062,19,Male,Business Owner,iOS,10.0,4.4,10,7.7,8,31,5,8.1
U40063,22,Female,Student,iOS,1.7,0.7,10,7.2,10,27,5,2.1
U40064,29,Male,Professional,Android,11.1,2.4,9,7.3,7,33,3,12.0
U40065,36,Female,Student,iOS,8.0,1.4,10,6.7,5,46,4,11.2
U40066,40,Other,Business Owner,Android,1.9,4.2,7,6.1,7,35,4,6.9
U40067,47,Female,Freelancer,Android,11.5,4.1,8,7.4,10,54,2,7.2
U40068,24,Other,Student,Android,4.3,2.9,7,6.9,10,34,4,8.1
U40069,52,Other,Student,iOS,6.5,3.4,9,8.5,6,42,1,12.2
U40070,23,Other,Student,Android,5.4,6.2,8,4.5,8,11,5,6.3
U40071,41,Female,Student,iOS,5.3,5.8,1,5.1,5,45,2,12.4
U40072,53,Male,Business Owner,Android,5.2,2.3,5,6.4,3,29,3,3.2
U40073,21,Male,Student,Android,1.3,5.8,10,7.6,5,37,0,10.3
U40074,42,Other,Student,iOS,6.4,5.3,2,6.2,3,11,4,5.7
U40075,59,Other,Freelancer,Android,1.1,6.9,10,7.2,8,25,6,9.9
U40076,23,Male,Student,iOS,2.1,1.5,8,7.4,6,30,4,9.5
U40077,56,Female,Student,Android,7.5,6.0,2,4.7,2,43,3,13.6
U40078,36,Female,Professional,iOS,11.3,2.6,9,5.2,7,25,2,10.7
U40079,56,Female,Business Owner,Android,11.4,6.3,8,6.2,4,44,2,12.1
U40080,54,Other,Freelancer,iOS,10.6,7.5,9,4.3,1,25,5,11.2
U40081,55,Female,Professional,Android,5.8,3.3,8,8.2,3,48,6,2.0
U40082,25,Other,Professional,Android,2.2,4.8,7,7.8,5,33,6,6.9
U40083,30,Other,Student,Android,8.0,4.8,1,4.8,10,17,1,11.4
U40084,43,Female,Professional,Android,11.5,5.9,7,8.6,5,44,6,10.3
U40085,58,Male,Professional,iOS,1.5,2.9,7,4.3,4,58,5,8.7
U40086,41,Other,Professional,iOS,5.9,6.8,5,7.1,8,51,4,9.2
U40087,20,Male,Freelancer,iOS,8.8,5.0,4,8.5,3,44,5,9.4
U40088,40,Male,Freelancer,Android,5.6,2.6,1,4.2,8,19,4,8.9
U40089,39,Female,Business Owner,iOS,6.6,5.3,3,6.5,5,12,3,6.1
U40090,25,Male,Student,Android,5.2,7.5,5,7.6,7,57,0,3.8
U40091,54,Other,Business Owner,Android,7.3,6.3,3,7.0,3,18,3,9.4
U40092,24,Female,Freelancer,Android,4.7,6.5,10,6.6,6,42,1,4.5
U40093,60,Female,Student,iOS,11.6,4.6,1,7.3,2,44,6,3.5
U40094,55,Other,Freelancer,iOS,1.6,6.8,3,4.1,10,5,3,12.8
U40095,32,Female,Student,iOS,6.9,0.6,10,5.8,5,45,0,4.4
U40096,54,Male,Freelancer,Android,5.4,2.6,2,6.4,3,58,2,6.0
U40097,44,Male,Freelancer,iOS,1.3,1.3,10,4.0,8,15,0,9.3
U40098,52,Other,Freelancer,iOS,9.4,4.8,5,7.6,10,31,5,4.8
U40099,46,Female,Business Owner,Android,11.3,0.5,9,5.7,8,12,2,9.0
U40100,23,Female,Professional,iOS,6.2,1.0,10,8.3,2,42,3,5.9
U40101,50,Male,Business Owner,Android,2.3,2.4,1,6.7,3,18,6,13.3
U40102,45,Female,Freelancer,Android,9.2,5.3,8,7.4,8,38,4,7.2
U40103,60,Female,Freelancer,Android,9.5,7.9,10,6.9,8,24,6,10.2
U40104,49,Other,Professional,iOS,3.4,6.9,9,8.4,6,30,5,6.3
U40105,22,Female,Professional,Android,2.9,4.6,7,8.1,8,39,3,5.1
U40106,48,Male,Student,Android,2.9,7.5,4,6.1,5,22,6,4.4
U40107,18,Female,Professional,Android,6.4,2.6,1,4.9,7,31,2,2.6
U40108,52,Male,Professional,Android,11.0,3.5,7,8.8,8,16,0,3.7
U40109,18,Female,Business Owner,Android,3.0,3.0,9,5.5,9,54,4,3.2
U40110,59,Female,Student,Android,1.4,6.2,6,4.3,8,13,4,6.7
U40111,37,Female,Professional,Android,2.0,6.3,3,7.4,3,14,1,4.8
U40112,57,Other,Freelancer,Android,3.0,2.9,1,7.3,9,32,5,6.7
