User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U49001,34,Male,Freelancer,Android,10.5,4.5,4,6.0,2,40,6,4.3
U49002,31,Female,Freelancer,iOS,3.9,1.8,5,7.9,1,7,1,5.9
U49003,33,Other,Professional,Android,1.7,2.4,3,8.4,9,49,5,5.0
U49004,38,Other,Student,Android,5.6,4.2,10,4.4,7,49,3,4.5
U49005,32,Female,Business Owner,Android,9.8,1.5,1,4.4,5,45,6,3.7
U49006,45,Other,Freelancer,iOS,3.2,2.5,1,8.5,10,11,5,10.7
U49007,47,Female,Freelancer,Android,2.6,1.1,2,5.6,10,43,5,8.6
U49008,41,Male,Student,iOS,8.5,3.6,1,5.9,4,54,5,11.7
U49009,46,Male,Student,Android,5.5,3.0,8,8.7,7,36,2,2.1
U49010,48,Female,Professional,Android,8.9,5.4,8,7.3,6,23,5,5.5
U49011,49,Male,Professional,iOS,10.2,2.2,1,5.4,10,24,2,12.8
U49012,46,Other,Business Owner,Android,7.4,0.9,8,6.6,10,14,4,12.8
U49013,31,Male,Student,Android,1.9,4.2,8,8.5,10,48,6,4.1
U49014,34,Male,Student,iOS,9.0,2.9,8,5.5,3,30,5,11.7
U49015,26,Other,Freelancer,Android,5.3,5.7,10,8.2,8,38,5,5.1
U49016,42,Other,Professional,Android,7.5,7.1,1,8.9,9,30,2,6.2
U49017,39,Male,Business Owner,iOS,11.0,1.6,4,7.9,3,29,0,9.1
U49018,52,Female,Business Owner,iOS,4.2,1.0,4,7.3,1,18,0,8.2
U49019,48,Male,Student,iOS,6.3,2.1,8,7.3,7,59,5,6.6
U49020,38,Female,Freelancer,Android,9.3,4.7,3,8.5,2,23,6,13.0
U49021,21,Male,Business Owner,iOS,3.7,0.7,4,8.5,5,60,5,6.5
U49022,31,Other,Freelancer,iOS,4.8,4.2,10,4.2,6,52,2,10.2
U49023,60,Female,Professional,Android,7.5,5.9,3,6.7,10,59,6,6.8
U49024,22,Male,Business Owner,Android,8.9,4.4,4,8.0,5,56,2,8.9
U49025,18,Other,Business Owner,iOS,3.0,2.5,9,4.9,5,51,3,5.2
U49026,37,Other,Professional,iOS,9.1,4.4,8,5.8,7,22,1,12.5
U49027,59,Other,Business Owner,Android,9.1,7.8,4,7.7,1,41,0,10.3
U49028,55,Female,Freelancer,iOS,7.0,3.9,2,5.4,6,52,4,4.7
U49029,46,Female,Business Owner,Android,7.6,2.2,3,7.7,9,35,6,3.8
U49030,56,Female,Student,Android,1.3,3.0,8,7.2,5,32,6,3.0
U49031,23,Female,Freelancer,Android,9.9,3.9,7,5.2,8,25,5,11.0
U49032,34,Female,Professional,Android,10.0,4.6,7,4.3,4,21,6,3.0
U49033,18,Other,Freelancer,Android,3.9,1.2,10,8.6,7,32,2,13.7
U49034,48,Female,Professional,iOS,6.6,5.1,5,7.3,6,5,6,13.3
U49035,48,Male,Business Owner,Android,5.3,2.3,6,7.3,5,35,0,7.8
U49036,22,Female,Student,Android,6.3,6.1,8,4.2,3,16,2,12.7
U49037,58,Female,Professional,Android,2.9,3.3,6,5.8,8,17,3,12.5
U49038,58,Other,Student,Android,9.9,6.7,7,5.3,3,52,1,8.4
U49039,29,Male,Student,Android,2.6,4.0,2,7.3,7,29,3,8.7
U49040,50,Female,Student,iOS,8.7,1.8,4,5.7,5,23,3,4.9
U49041,19,Male,Freelancer,Android,8.2,6.7,9,4.9,5,32,4,5.6
U49042,44,Male,Freelancer,Android,11.9,3.8,4,7.9,7,56,3,11.5
U49043,23,Other,Freelancer,iOS,6.4,5.1,5,6.9,7,11,2,12.7
U49044,60,Other,Freelancer,iOS,3.4,4.6,2,8.5,2,10,2,5.8
U49045,54,Female,Professional,iOS,2.4,2.8,1,6.9,5,11,1,5.5
U49046,56,Male,Professional,Android,10.8,4.3,3,8.3,9,33,6,6.1
U49047,20,Female,Freelancer,iOS,6.5,5.0,6,5.1,7,23,2,10.8
U49048,48,Female,Student,iOS,10.4,6.4,8,4.5,2,46,3,3.0
U49049,34,Male,Freelancer,iOS,6.9,6.0,2,8.1,7,48,3,2.6
U49050,43,Other,Professional,Android,1.4,2.2,2,6.6,2,56,6,4.8
U49051,43,Female,Freelancer,Android,7.2,3.9,2,7.8,5,19,5,6.7
U49052,44,Male,Freelancer,Android,8.8,5.3,6,8.1,6,59,4,13.5
U49053,56,Male,Student,Android,11.7,7.8,7,8.6,1,11,4,8.7
U49054,49,Other,Freelancer,iOS,6.3,6.4,5,7.1,10,11,6,10.3
U49055,60,Other,Freelancer,Android,10.8,7.3,6,5.7,7,47,3,10.3
