User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U32001,28,Other,Student,Android,1.1,7.4,4,8.9,10,8,3,4.7
U32002,47,Male,Business Owner,iOS,10.3,3.0,1,6.4,3,27,1,3.0
U32003,43,Female,Student,iOS,3.8,6.2,3,8.3,2,7,2,2.0
U32004,29,Female,Freelancer,iOS,5.4,5.8,7,7.3,2,58,6,3.2
U32005,55,Female,Freelancer,iOS,8.0,6.2,10,8.0,2,51,2,2.3
U32006,28,Female,Professional,iOS,7.0,4.5,4,8.9,8,14,0,10.3
U32007,29,Male,Business Owner,iOS,5.5,1.3,9,6.0,3,59,6,12.3
U32008,45,Other,Business Owner,Android,1.8,3.2,2,7.8,6,46,5,5.5
U32009,45,Other,Student,iOS,9.3,6.7,7,5.2,6,56,5,3.0
U32010,45,Male,Professional,iOS,11.9,1.8,2,4.2,9,24,6,11.2
U32011,46,Female,Freelancer,Android,3.5,6.5,9,6.4,3,52,1,2.6
U32012,50,Male,Business Owner,Android,5.0,6.6,9,7.8,8,50,4,13.5
U32013,50,Female,Student,iOS,6.4,2.2,3,7.5,4,38,0,5.9
U32014,18,Male,Student,iOS,4.9,2.1,6,7.3,8,53,2,11.3
U32015,54,Female,Business Owner,Android,10.1,4.8,6,6.3,1,56,5,3.2
U32016,30,Other,Professional,Android,10.2,3.0,10,4.8,7,52,6,9.8
U32017,46,Male,Business Owner,iOS,3.0,7.2,8,6.9,6,59,4,7.5
U32018,59,Other,Professional,iOS,9.9,4.3,9,7.1,8,58,1,13.0
U32019,43,Female,Freelancer,iOS,2.1,4.0,5,6.2,6,53,5,7.8
U32020,23,Female,Freelancer,iOS,10.9,7.7,4,7.3,8,8,4,3.6
U32021,43,Male,Business Owner,Android,12.0,6.7,2,7.8,9,55,6,6.2
U32022,38,Female,Professional,Android,11.2,3.0,6,8.7,3,36,1,7.9
U32023,28,Male,Student,Android,3.9,4.0,2,5.8,7,46,6,10.3
U32024,29,Male,Freelancer,iOS,9.7,3.9,3,5.4,9,55,0,10.8
U32025,53,Other,Freelancer,Android,9.3,5.9,7,6.6,2,53,4,13.0
U32026,59,Male,Professional,Android,3.3,5.0,7,5.3,8,46,3,2.4
U32027,56,Male,Student,iOS,1.7,7.0,6,7.2,6,59,2,4.0
U32028,52,Other,Freelancer,iOS,9.5,6.7,9,5.5,2,24,6,12.9
U32029,56,Other,Student,Android,1.5,2.1,3,7.4,8,46,1,7.5
U32030,18,Female,Business Owner,iOS,5.4,7.5,9,6.9,9,20,4,5.3
U32031,47,Male,Student,iOS,2.6,3.6,6,9.0,5,34,5,9.1
U32032,36,Other,Student,Android,9.0,4.9,10,7.9,4,35,5,2.6
U32033,55,Other,Business Owner,Android,1.4,7.4,10,5.4,9,16,5,4.5
U32034,55,Male,Business Owner,Android,10.6,3.9,7,4.1,4,57,1,12.5
U32035,33,Other,Business Owner,iOS,4.3,7.9,1,7.3,3,42,4,11.5
