User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U47001,29,Male,Freelancer,Android,3.5,5.5,5,8.9,1,41,6,7.8
U47002,45,Female,Student,iOS,11.3,0.8,6,4.3,2,21,5,7.8
U47003,44,Other,Student,iOS,10.1,3.6,8,7.9,4,36,5,3.4
U47004,26,Female,Business Owner,iOS,2.6,7.2,7,4.1,7,33,1,7.4
U47005,38,Other,Professional,Android,9.4,0.6,8,7.7,8,54,5,12.5
U47006,35,Other,Freelancer,Android,9.7,5.0,10,7.3,9,60,0,8.0
U47007,49,Other,Professional,Android,10.3,2.9,6,5.3,6,46,5,8.9
U47008,50,Female,Professional,iOS,6.0,7.6,1,8.4,6,6,0,13.1
U47009,21,Male,Professional,iOS,7.0,1.3,9,7.4,8,35,1,4.9
U47010,20,Female,Freelancer,iOS,6.1,1.5,8,5.4,4,49,2,13.8
U47011,54,Female,Business Owner,iOS,11.2,3.7,10,4.2,4,52,3,9.8
U47012,38,Other,Student,Android,4.2,2.0,9,6.4,1,34,6,11.8
U47013,51,Male,Student,Android,5.2,1.0,10,4.9,4,20,4,11.2
U47014,21,Female,Professional,Android,6.9,3.2,1,5.9,4,44,2,8.1
U47015,37,Male,Business Owner,iOS,9.6,3.3,8,5.2,1,15,4,10.1
U47016,18,Male,Student,Android,4.2,5.4,10,8.4,6,47,2,6.6
U47017,23,Other,Business Owner,iOS,1.2,3.9,6,5.2,6,57,1,10.9
U47018,36,Other,Student,Android,1.1,3.9,2,7.3,1,6,5,12.1
U47019,42,Female,Student,iOS,10.3,1.3,3,4.5,10,5,2,4.6
U47020,25,Other,Professional,Android,8.5,2.6,4,5.2,1,5,6,9.4
U47021,38,Male,Student,iOS,4.8,6.8,5,5.6,3,31,5,8.0
U47022,56,Male,Freelancer,iOS,4.0,1.9,10,7.6,7,58,3,2.8
U47023,47,Male,Business Owner,iOS,9.3,5.1,9,5.8,9,23,1,10.4
U47024,18,Female,Freelancer,iOS,9.9,1.5,6,6.7,9,31,2,5.4
U47025,20,Male,Professional,iOS,6.2,1.5,7,6.2,4,32,1,4.9
U47026,19,Other,Student,Android,9.8,6.9,3,4.3,5,59,0,7.9
U47027,22,Female,Professional,iOS,9.0,5.0,2,8.1,8,51,5,9.2
U47028,55,Male,Business Owner,Android,7.6,5.2,6,8.5,7,43,3,11.2
U47029,60,Other,Student,iOS,6.4,6.1,6,9.0,10,44,2,12.6
U47030,21,Male,Business Owner,iOS,11.3,1.0,7,4.0,8,56,4,9.8
U47031,20,Female,Business Owner,iOS,1.3,4.7,2,4.3,8,12,1,2.3
U47032,46,Other,Professional,iOS,5.5,5.3,9,6.8,9,27,5,5.7
U47033,31,Male,Freelancer,iOS,11.4,5.6,2,6.5,3,22,0,13.1
U47034,51,Male,Freelancer,Android,8.3,6.5,10,4.4,9,35,0,2.6
U47035,50,Female,Freelancer,iOS,6.8,3.2,6,9.0,5,57,4,7.4
U47036,38,Male,Student,iOS,1.0,2.7,1,6.5,9,40,2,12.2
U47037,34,Other,Freelancer,Android,8.7,1.2,3,7.6,10,23,6,13.8
U47038,43,Female,Student,iOS,11.2,3.1,1,9.0,3,38,4,3.2
U47039,46,Other,Student,Android,5.3,0.9,1,4.0,5,54,0,12.5
U47040,32,Male,Student,Android,11.7,2.9,8,4.3,4,38,5,9.0
U47041,58,Male,Student,Android,3.6,3.4,6,6.3,6,34,4,13.2
U47042,37,Female,Professional,Android,10.9,4.1,3,7.5,7,38,2,8.7
U47043,49,Female,Student,iOS,5.9,0.7,4,6.5,1,55,6,4.5
U47044,36,Male,Freelancer,Android,3.0,6.1,6,5.0,9,55,1,10.5
U47045,33,Other,Student,Android,7.9,1.1,2,4.1,2,42,4,3.3
U47046,43,Female,Professional,iOS,1.5,4.9,9,5.2,8,21,3,11.3
U47047,54,Other,Student,Android,10.1,6.5,2,4.6,7,22,6,8.6
U47048,32,Female,Freelancer,Android,8.0,6.8,6,4.3,8,17,4,13.8
U47049,54,Female,Professional,Android,7.1,4.2,8,6.3,3,33,6,8.4
U47050,58,Female,Freelancer,Android,5.6,6.8,10,8.5,3,20,5,3.6
U47051,20,Other,Freelancer,iOS,8.8,0.8,8,8.9,2,50,0,12.8
U47052,53,Female,Business Owner,iOS,11.1,2.2,2,6.5,8,19,3,6.4
U47053,56,Male,Professional,Android,9.5,5.4,5,6.2,10,33,5,5.3
U47054,35,Other,Student,iOS,8.7,7.9,8,6.2,9,49,1,8.9
U47055,24,Female,Professional,iOS,1.8,3.9,2,5.3,1,45,5,2.4
U47056,31,Female,Business Owner,Android,3.9,5.2,1,8.7,3,42,6,8.6
U47057,24,Male,Business Owner,iOS,8.3,4.9,1,4.5,7,52,3,7.8
U47058,54,Female,Professional,iOS,2.6,6.0,1,7.7,8,34,6,12.7
U47059,51,Female,Freelancer,iOS,8.3,6.9,3,7.8,8,7,2,7.3
U47060,38,Other,Professional,iOS,7.5,6.7,2,6.4,7,51,5,3.9
U47061,54,Female,Freelancer,Android,7.6,6.0,5,4.5,4,56,3,10.7
U47062,42,Other,Student,iOS,11.9,5.1,4,6.8,9,57,6,12.1
U47063,49,Other,Freelancer,iOS,2.1,6.9,9,6.9,1,7,1,10.6
U47064,22,Other,Freelancer,iOS,2.1,1.8,7,8.3,1,37,1,9.0
U47065,51,Other,Professional,iOS,5.6,2.4,1,7.6,3,27,6,12.9
U47066,32,Other,Freelancer,iOS,6.6,6.8,10,8.9,8,29,6,3.3
U47067,27,Other,Freelancer,Android,3.0,1.9,3,6.5,1,13,5,6.7
U47068,24,Female,Business Owner,Android,1.2,1.9,9,7.1,7,31,2,3.7
U47069,30,Other,Student,Android,6.5,1.4,3,8.4,7,46,3,12.2
U47070,18,Female,Student,iOS,4.7,4.4,1,4.0,10,32,2,11.2
U47071,40,Female,Professional,iOS,11.8,3.0,5,4.8,10,7,2,12.9
U47072,36,Other,Business Owner,Android,4.3,5.1,6,6.5,7,12,3,4.1
U47073,26,Male,Freelancer,iOS,8.1,5.1,10,4.1,4,41,2,5.4
U47074,60,Female,Business Owner,Android,1.6,1.8,2,4.5,3,21,5,11.8
U47075,52,Female,Business Owner,iOS,3.7,2.6,4,5.6,4,50,3,9.0
U47076,58,Male,Freelancer,iOS,3.6,4.0,3,6.1,5,36,5,12.1
U47077,34,Female,Professional,Android,7.3,3.7,10,7.1,3,32,0,8.1
U47078,59,Other,Freelancer,Android,9.9,6.7,9,6.6,1,52,1,8.9
U47079,29,Other,Student,Android,1.0,7.4,7,6.2,3,46,2,3.0
U47080,40,Other,Student,Android,9.8,7.7,5,7.6,3,53,6,2.2
U47081,58,Other,Professional,iOS,5.9,6.5,1,6.4,1,60,5,8.9
U47082,22,Other,Student,Android,6.1,3.5,1,6.8,9,51,6,3.6
U47083,24,Female,Student,Android,8.2,8.0,3,6.9,4,42,2,14.0
U47084,23,Female,Business Owner,Android,2.0,1.0,9,4.5,2,46,5,2.7
U47085,55,Female,Student,iOS,10.2,5.8,8,7.5,4,33,6,3.4
U47086,59,Male,Student,Android,6.1,3.4,10,7.1,8,46,0,7.0
U47087,20,Other,Professional,Android,2.3,5.0,6,5.0,10,23,5,11.1
U47088,30,Female,Freelancer,iOS,6.5,1.5,6,7.6,2,22,4,12.8
U47089,40,Other,Business Owner,Android,4.4,1.0,8,7.2,9,40,4,9.8
U47090,56,Other,Freelancer,Android,11.6,2.6,10,6.9,3,19,2,8.5
U47091,37,Female,Business Owner,iOS,5.1,2.5,3,5.3,1,29,4,8.4
U47092,18,Female,Freelancer,iOS,3.7,3.9,3,8.3,1,55,2,4.1
U47093,54,Male,Professional,iOS,3.9,6.3,7,5.0,3,17,6,5.8
U47094,36,Male,Student,Android,3.3,7.4,3,4.6,3,15,5,4.0
U47095,28,Female,Professional,Android,4.5,3.0,6,7.4,8,23,0,8.6
U47096,60,Female,Freelancer,Android,6.2,3.4,3,7.8,2,38,0,5.6
U47097,54,Male,Student,Android,5.7,2.7,6,5.4,9,22,0,2.9
U47098,36,Female,Freelancer,Android,4.9,6.5,6,7.3,9,26,4,10.0
U47099,22,Female,Business Owner,iOS,7.6,4.0,6,8.1,8,20,3,8.9
U47100,29,Female,Professional,iOS,3.9,3.6,6,5.5,8,43,3,10.6
U47101,38,Female,Freelancer,iOS,7.3,6.7,9,5.8,7,23,3,9.6
U47102,54,Male,Student,iOS,11.3,6.1,9,5.4,10,35,4,13.2
U47103,46,Male,Professional,iOS,7.7,3.9,7,8.1,9,36,3,12.7
U47104,57,Female,Professional,iOS,1.5,3.5,7,5.0,8,60,6,7.1
U47105,57,Female,Student,Android,5.6,6.3,1,8.9,8,38,4,3.4
U47106,55,Male,Business Owner,Android,6.2,2.7,10,4.2,10,19,3,3.3
U47107,20,Female,Professional,Android,5.0,0.9,4,5.2,8,51,1,11.1
U47108,32,Female,Student,iOS,4.7,3.0,2,4.5,10,53,2,6.4
U47109,26,Male,Freelancer,iOS,8.4,2.3,7,6.3,5,16,5,7.8
U47110,33,Other,Business Owner,Android,2.3,7.4,3,4.1,3,59,2,8.6
U47111,53,Female,Freelancer,Android,5.9,4.3,5,4.5,9,56,4,13.0
U47112,52,Other,Student,iOS,1.4,6.4,2,4.8,2,5,5,11.0
U47113,46,Male,Professional,iOS,4.0,6.3,7,7.8,3,46,1,6.0
U47114,44,Male,Professional,Android,3.2,1.2,3,8.5,4,21,5,3.9
U47115,47,Male,Student,Android,7.1,7.9,9,8.8,2,30,3,4.8
U47116,42,Male,Professional,Android,10.2,7.3,4,8.7,4,34,6,10.7
U47117,45,Male,Freelancer,Android,10.2,5.3,3,5.4,5,43,3,12.8
U47118,20,Female,Professional,iOS,6.1,8.0,3,6.7,2,7,1,7.0
U47119,58,Other,Professional,Android,6.6,4.6,10,6.2,1,36,5,10.7
U47120,42,Male,Student,iOS,1.4,3.0,4,6.2,5,12,3,3.6
U47121,28,Other,Student,iOS,9.0,5.8,6,8.2,5,9,5,6.8
U47122,51,Female,Professional,iOS,3.6,4.2,9,5.6,3,52,5,6.9
U47123,54,Other,Business Owner,iOS,11.7,2.8,5,6.7,5,32,2,4.2
U47124,38,Female,Freelancer,Android,5.6,1.5,7,4.6,1,50,4,5.8
U47125,22,Male,Business Owner,iOS,7.1,3.0,10,8.6,2,20,0,12.0
U47126,30,Female,Student,Android,6.4,5.4,1,8.8,10,27,5,6.6
U47127,37,Male,Student,Android,2.9,5.5,4,6.1,9,53,0,2.7
U47128,19,Female,Freelancer,Android,4.2,5.1,3,5.5,2,25,5,2.3
U47129,59,Female,Freelancer,Android,6.4,1.4,5,6.4,7,17,0,5.4
U47130,31,Other,Business Owner,Android,4.1,4.1,10,5.8,5,30,4,10.4
U47131,54,Other,Student,Android,1.1,0.9,8,6.8,4,15,3,11.0
U47132,57,Female,Business Owner,Android,5.1,4.6,9,5.2,9,10,6,2.8
U47133,48,Female,Freelancer,Android,3.0,6.4,7,8.4,5,43,1,12.6
U47134,53,Other,Business Owner,iOS,7.2,5.8,4,5.8,5,53,3,9.7
U47135,31,Other,Business Owner,iOS,5.1,1.3,8,7.6,2,20,4,7.8
U47136,52,Other,Business Owner,iOS,11.4,5.9,9,6.4,5,23,4,5.6
