User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U37001,22,Other,Business Owner,Android,2.3,7.7,1,5.0,6,21,3,10.4
U37002,52,Female,Professional,iOS,4.7,7.5,1,4.0,2,43,1,12.1
U37003,18,Female,Business Owner,Android,5.7,3.6,5,4.4,6,34,6,3.0
U37004,29,Male,Student,Android,11.3,4.8,4,6.4,9,38,0,7.9
U37005,57,Female,Professional,Android,8.6,1.2,8,8.4,9,11,6,9.5
U37006,38,Female,Business Owner,Android,1.7,6.7,1,7.6,7,26,3,11.1
U37007,40,Male,Business Owner,iOS,11.6,4.4,5,6.1,2,10,1,6.2
U37008,60,Male,Professional,Android,6.8,2.4,8,6.0,10,39,3,4.9
U37009,57,Male,Student,iOS,10.8,6.9,9,4.3,5,37,1,3.5
U37010,55,Female,Freelancer,Android,8.3,4.5,6,6.7,2,34,1,12.0
U37011,54,Female,Freelancer,Android,9.3,2.7,1,6.5,1,14,1,8.8
U37012,49,Female,Business Owner,Android,3.7,5.2,10,4.1,3,35,6,11.1
U37013,47,Male,Professional,iOS,10.1,3.6,5,7.9,1,18,2,9.9
U37014,32,Other,Student,Android,4.9,5.6,9,8.8,9,50,2,2.5
U37015,47,Male,Business Owner,Android,7.6,4.7,10,4.3,8,42,6,13.0
U37016,54,Other,Student,iOS,9.4,0.8,9,8.8,8,10,0,5.1
U37017,30,Male,Student,iOS,2.9,7.0,7,5.7,9,22,5,10.3
U37018,56,Male,Freelancer,iOS,4.4,4.5,10,8.7,9,12,0,8.6
U37019,40,Female,Student,iOS,7.0,2.1,7,6.6,8,7,0,9.6
U37020,49,Other,Student,iOS,7.0,3.5,7,6.4,8,22,2,9.8
U37021,55,Male,Professional,iOS,12.0,6.5,10,7.3,8,19,3,2.5
U37022,38,Male,Professional,Android,4.8,5.0,3,4.0,5,22,3,2.5
U37023,40,Other,Business Owner,iOS,4.5,2.4,9,5.9,8,45,5,9.2
U37024,22,Female,Business Owner,iOS,10.5,1.8,1,6.2,1,35,3,4.5
