User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U42001,49,Male,Professional,iOS,1.7,3.2,10,7.8,1,12,3,12.4
U42002,20,Male,Freelancer,Android,5.8,6.0,6,4.6,5,21,2,6.7
U42003,20,Female,Business Owner,iOS,4.1,1.9,10,8.8,3,32,6,9.4
U42004,41,Other,Business Owner,iOS,11.1,1.1,3,5.6,2,58,5,11.8
U42005,27,Other,Freelancer,Android,6.8,7.3,7,7.7,1,50,6,8.7
U42006,26,Other,Freelancer,iOS,4.1,6.7,1,5.0,1,56,5,5.3
U42007,56,Female,Freelancer,Android,8.6,6.3,5,5.1,8,41,1,4.1
U42008,23,Female,Freelancer,Android,4.6,3.5,4,5.4,3,31,2,2.4
U42009,51,Other,Business Owner,Android,8.5,3.1,1,9.0,9,35,0,6.5
U42010,35,Other,Student,iOS,7.7,1.0,2,6.0,9,42,0,7.7
U42011,40,Female,Professional,iOS,1.2,6.4,9,5.2,9,39,2,3.7
U42012,47,Female,Professional,iOS,3.7,5.6,8,5.4,1,13,1,13.0
U42013,59,Male,Business Owner,Android,9.3,0.8,9,6.1,8,35,5,2.4
U42014,36,Male,Student,iOS,5.1,1.0,6,6.8,3,8,6,9.1
U42015,55,Male,Professional,iOS,9.4,7.8,9,4.6,5,6,6,11.8
U42016,44,Other,Student,Android,7.7,6.9,6,8.3,8,34,1,11.8
U42017,41,Female,Student,Android,2.8,5.2,9,5.2,6,33,5,13.2
U42018,57,Male,Freelancer,Android,5.4,3.5,6,4.3,1,43,5,2.8
U42019,56,Other,Freelancer,iOS,9.5,2.9,6,7.6,8,57,4,8.7
U42020,19,Other,Business Owner,iOS,3.1,7.9,8,8.0,2,23,3,13.5
U42021,39,Female,Business Owner,iOS,8.5,1.9,5,5.8,3,33,5,11.9
U42022,26,Female,Professional,Android,2.7,7.0,4,7.8,8,31,2,10.1
U42023,48,Male,Student,Android,11.4,7.4,5,6.5,2,41,0,5.6
U42024,19,Female,Business Owner,Android,10.3,1.6,7,8.8,10,58,4,10.4
U42025,29,Other,Freelancer,iOS,4.9,6.2,3,6.2,7,6,2,10.8
U42026,40,Female,Business Owner,Android,10.8,2.0,3,5.3,9,25,0,5.8
U42027,57,Male,Student,iOS,8.1,2.7,3,8.1,6,60,2,11.3
U42028,57,Male,Professional,iOS,2.2,4.4,2,5.7,1,47,1,2.1
U42029,45,Female,Professional,iOS,1.6,1.5,1,6.7,4,50,5,12.0
U42030,24,Other,Business Owner,iOS,8.9,2.8,6,6.1,7,23,1,10.3
U42031,25,Female,Student,iOS,5.4,3.3,10,8.9,2,21,3,2.3
U42032,36,Other,Student,Android,4.5,6.7,3,4.6,4,11,0,6.9
U42033,31,Other,Business Owner,Android,11.4,5.4,8,6.5,1,11,3,5.8
U42034,38,Female,Business Owner,iOS,4.6,4.2,7,4.5,1,23,2,12.2
U42035,50,Male,Professional,Android,7.7,1.2,5,6.4,1,42,6,10.6
U42036,30,Male,Business Owner,iOS,1.5,3.4,2,8.9,9,29,4,9.2
U42037,20,Other,Business Owner,iOS,1.1,5.4,5,7.8,6,18,6,10.5
U42038,37,Other,Professional,iOS,1.6,0.7,9,5.7,5,41,0,2.3
U42039,18,Other,Professional,Android,7.9,6.6,8,6.8,5,23,0,2.9
U42040,58,Male,Business Owner,iOS,1.1,1.8,8,8.1,10,59,5,8.9
U42041,48,Other,Professional,iOS,2.2,1.8,6,5.1,5,22,2,13.4
U42042,48,Female,Student,Android,10.4,0.7,4,8.7,2,52,6,6.6
U42043,41,Other,Business Owner,iOS,6.2,5.1,10,7.7,7,39,6,13.6
U42044,25,Other,Professional,iOS,7.9,4.9,10,7.5,7,55,2,5.5
U42045,32,Male,Professional,iOS,10.4,7.5,2,4.0,1,17,0,2.2
U42046,20,Female,Professional,iOS,8.4,5.8,6,4.8,6,7,2,8.9
U42047,45,Other,Student,iOS,5.5,3.3,7,8.1,6,45,1,12.4
U42048,22,Male,Professional,Android,11.4,6.2,2,5.1,8,18,3,7.6
U42049,18,Female,Freelancer,Android,6.5,1.3,4,4.3,9,17,6,7.8
U42050,56,Other,Freelancer,iOS,10.1,6.0,5,6.1,4,54,5,11.6
U42051,27,Female,Freelancer,Android,12.0,1.2,2,8.7,10,57,5,10.7
U42052,26,Male,Student,iOS,10.7,6.1,2,7.6,9,43,0,5.5
U42053,24,Other,Freelancer,iOS,4.1,4.0,8,4.7,5,21,5,6.2
U42054,43,Male,Professional,Android,11.1,2.1,1,4.2,2,45,1,4.3
U42055,53,Other,Freelancer,iOS,7.3,6.2,3,8.8,2,10,3,9.6
U42056,55,Male,Professional,Android,1.8,5.5,9,4.7,6,48,0,12.9
U42057,47,Other,Business Owner,Android,5.5,5.2,9,6.5,3,55,5,6.4
U42058,36,Other,Student,iOS,9.4,5.2,5,4.2,1,18,4,3.2
