User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U28001,41,Female,Business Owner,iOS,5.9,5.6,2,8.3,5,12,0,13.7
U28002,33,Male,Business Owner,Android,5.1,4.1,9,7.1,5,40,0,8.6
U28003,18,Male,Professional,Android,6.7,4.4,5,7.9,8,28,3,9.7
U28004,29,Female,Freelancer,iOS,11.7,2.4,2,6.1,7,51,6,9.2
U28005,53,Other,Freelancer,iOS,8.3,4.0,5,7.8,9,49,5,6.0
U28006,35,Other,Freelancer,Android,6.7,2.3,9,8.5,3,16,2,13.2
U28007,54,Other,Business Owner,iOS,4.1,1.1,1,5.8,7,49,1,13.4
U28008,46,Other,Professional,Android,6.7,3.0,6,4.5,2,9,5,4.5
U28009,43,Female,Business Owner,Android,6.0,3.8,3,5.4,9,15,1,5.7
U28010,21,Female,Professional,iOS,2.9,4.6,2,6.8,2,39,5,4.6
U28011,33,Other,Freelancer,iOS,3.2,7.4,1,7.1,9,19,6,11.4
U28012,57,Other,Business Owner,iOS,2.6,6.4,5,8.0,6,42,1,11.7
U28013,42,Other,Freelancer,Android,7.1,2.7,1,4.9,8,6,3,13.3
U28014,59,Female,Freelancer,iOS,1.8,3.8,3,4.1,9,11,0,13.2
U28015,46,Other,Student,iOS,11.9,1.3,10,7.7,1,43,6,11.6
U28016,18,Other,Professional,Android,2.9,2.3,10,8.2,3,43,2,4.4
U28017,26,Male,Professional,Android,2.6,1.1,8,5.7,4,42,2,5.7
U28018,36,Other,Professional,Android,3.9,2.6,8,7.7,10,8,1,10.6
U28019,33,Female,Business Owner,iOS,7.7,6.8,2,5.7,2,15,4,3.3
U28020,42,Other,Business Owner,iOS,5.3,7.5,1,7.5,6,32,1,3.3
U28021,38,Male,Student,iOS,7.9,2.7,6,7.2,4,30,5,2.9
U28022,26,Female,Professional,Android,7.0,4.8,7,5.9,1,40,4,4.5
U28023,37,Other,Business Owner,iOS,6.7,2.8,4,6.6,2,9,1,10.5
U28024,20,Other,Student,iOS,10.1,2.3,8,6.5,10,52,0,2.4
U28025,40,Male,Professional,iOS,10.5,4.9,7,4.5,1,30,0,8.8
U28026,40,Male,Business Owner,iOS,6.8,4.2,8,7.8,7,18,0,8.1
U28027,32,Female,Business Owner,Android,8.2,7.0,8,4.1,4,7,0,3.2
U28028,45,Female,Student,Android,10.5,3.1,3,8.2,5,59,5,3.5
U28029,34,Female,Student,Android,9.4,4.7,6,4.2,1,20,2,2.1
U28030,50,Male,Professional,Android,3.4,5.8,7,4.7,10,11,4,2.6
U28031,23,Other,Freelancer,Android,8.0,2.3,6,7.0,8,42,2,8.9
U28032,52,Male,Professional,Android,9.5,7.8,5,8.4,2,30,3,11.5
U28033,46,Female,Professional,iOS,3.9,5.4,5,6.4,8,7,0,8.6
U28034,41,Male,Professional,iOS,8.7,7.3,3,6.3,9,31,2,13.4
U28035,35,Other,Student,Android,7.1,2.0,5,6.1,9,45,5,6.7
U28036,19,Female,Student,Android,3.1,1.3,8,4.5,9,56,2,3.5
U28037,33,Female,Business Owner,Android,7.4,2.6,5,5.1,7,27,3,4.5
U28038,43,Male,Professional,Android,8.4,0.9,4,4.2,8,15,1,3.6
U28039,35,Male,Business Owner,iOS,11.5,6.6,7,5.0,9,33,1,9.1
U28040,50,Female,Student,iOS,9.3,0.8,3,7.4,6,24,5,2.7
U28041,52,Other,Student,iOS,7.2,5.4,2,5.6,4,49,1,12.1
U28042,27,Female,Student,Android,10.3,6.8,2,6.6,7,53,1,4.8
U28043,25,Other,Professional,iOS,10.6,7.7,5,5.7,7,49,1,12.7
U28044,40,Female,Professional,iOS,7.2,7.6,1,5.4,4,50,0,6.0
U28045,54,Other,Freelancer,Android,8.8,6.0,2,7.8,3,36,0,10.5
U28046,46,Male,Student,Android,10.6,4.0,4,5.1,5,53,3,9.3
U28047,49,Male,Professional,Android,7.7,3.5,6,8.4,7,31,5,2.3
U28048,33,Female,Business Owner,Android,7.6,4.4,1,7.7,4,52,2,8.1
U28049,51,Male,Professional,iOS,9.7,7.2,2,5.9,1,17,4,13.9
U28050,41,Female,Business Owner,Android,11.1,3.8,8,6.2,3,34,2,2.2
U28051,35,Female,Student,iOS,11.0,1.4,1,7.9,7,39,1,9.9
U28052,43,Male,Student,Android,4.1,2.6,10,4.3,1,47,5,13.3
U28053,44,Female,Student,iOS,9.5,2.1,8,6.3,9,42,2,3.8
U28054,27,Female,Student,Android,6.6,7.2,6,6.6,9,51,5,3.8
U28055,30,Female,Student,Android,10.1,4.8,4,5.5,8,32,5,5.8
U28056,26,Other,Business Owner,Android,11.6,1.4,5,5.1,3,18,2,13.7
U28057,32,Male,Professional,iOS,2.9,5.1,6,8.0,4,11,0,12.6
U28058,45,Other,Professional,iOS,7.1,7.2,2,5.8,10,55,5,3.5
U28059,20,Other,Business Owner,iOS,10.1,2.9,1,7.2,6,24,3,6.2
U28060,42,Other,Student,Android,11.8,6.3,5,7.4,10,37,3,3.5
U28061,43,Other,Student,iOS,8.6,4.1,6,7.7,7,51,6,8.1
U28062,47,Female,Freelancer,Android,1.1,2.7,10,5.5,9,28,0,3.6
U28063,56,Female,Freelancer,iOS,10.7,3.1,8,6.2,10,57,4,2.7
U28064,57,Male,Student,iOS,2.5,3.2,7,4.4,5,45,5,7.7
U28065,51,Male,Business Owner,Android,7.8,4.1,6,6.4,1,52,6,6.3
U28066,44,Male,Business Owner,Android,1.1,3.8,7,7.0,4,25,1,8.4
U28067,36,Female,Business Owner,Android,4.9,2.7,7,6.4,8,17,1,8.8
U28068,55,Female,Business Owner,Android,4.8,5.5,1,7.9,6,49,4,5.9
U28069,22,Male,Business Owner,iOS,2.0,6.9,8,7.4,4,13,5,10.5
U28070,26,Female,Freelancer,iOS,4.5,2.9,9,8.3,6,17,3,6.5
U28071,41,Male,Freelancer,iOS,2.0,4.8,6,4.3,4,10,3,9.7
U28072,55,Other,Student,iOS,8.9,1.7,6,5.4,7,19,1,12.2
U28073,37,Male,Professional,iOS,9.8,7.2,5,5.4,10,43,3,4.3
U28074,54,Other,Freelancer,iOS,8.8,5.0,5,5.7,9,41,1,12.8
U28075,49,Female,Freelancer,Android,10.7,7.0,2,5.1,4,22,1,11.5
U28076,60,Other,Professional,iOS,3.5,2.6,4,7.9,2,5,0,6.1
U28077,29,Female,Business Owner,Android,7.7,2.3,4,6.6,9,57,2,13.5
U28078,26,Female,Professional,iOS,11.1,7.0,7,5.8,7,27,6,2.4
U28079,21,Female,Professional,iOS,9.3,6.1,7,5.0,1,11,4,7.1
U28080,34,Female,Professional,iOS,7.7,3.5,9,8.1,5,52,2,12.1
U28081,29,Male,Business Owner,Android,8.5,3.6,6,6.6,3,41,5,10.2
U28082,56,Male,Business Owner,iOS,8.5,5.5,9,5.8,4,12,3,7.8
U28083,51,Female,Business Owner,Android,10.3,0.9,9,7.9,8,38,4,13.7
U28084,42,Other,Professional,Android,10.3,3.4,7,4.6,7,26,4,6.9
U28085,29,Female,Professional,iOS,4.3,2.4,7,7.7,7,39,4,7.6
U28086,28,Male,Business Owner,iOS,11.0,5.0,5,4.1,4,42,3,7.7
