User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U43001,45,Male,Freelancer,iOS,4.0,1.4,1,5.4,1,43,5,11.4
U43002,60,Male,Freelancer,Android,5.2,1.4,8,4.2,3,37,1,2.7
U43003,52,Other,Business Owner,iOS,11.7,3.6,5,4.8,4,28,0,4.9
U43004,55,Male,Professional,iOS,9.7,4.0,4,4.6,3,23,2,6.4
U43005,60,Other,Student,iOS,7.6,5.1,2,6.9,8,44,0,2.3
U43006,31,Female,Freelancer,Android,2.4,6.8,2,5.7,8,44,3,11.5
U43007,55,Other,Business Owner,Android,11.9,2.2,8,8.6,4,29,4,11.3
U43008,29,Other,Student,iOS,5.1,4.3,1,8.2,10,7,4,5.4
U43009,49,Other,Freelancer,iOS,6.1,3.7,9,4.6,5,28,2,13.4
U43010,45,Male,Business Owner,iOS,9.0,6.4,1,6.9,4,18,3,7.1
U43011,32,Other,Freelancer,Android,3.5,5.2,5,4.9,3,43,4,8.7
U43012,55,Female,Business Owner,iOS,6.3,2.5,3,5.9,3,52,1,5.9
U43013,53,Female,Freelancer,Android,1.4,6.3,3,4.8,8,50,3,12.0
U43014,38,Female,Student,Android,2.0,4.3,4,5.3,5,18,5,10.8
U43015,29,Other,Business Owner,iOS,6.2,7.2,8,5.4,6,60,0,13.3
U43016,32,Male,Student,iOS,10.9,4.4,10,8.9,10,40,1,9.6
U43017,53,Male,Business Owner,Android,10.2,2.6,9,8.6,1,46,0,10.4
U43018,60,Other,Business Owner,iOS,11.0,4.7,10,7.8,3,25,3,9.0
U43019,24,Male,Professional,Android,5.5,7.1,8,7.2,5,14,5,5.3
U43020,53,Male,Business Owner,Android,11.8,3.0,8,6.9,3,30,4,6.3
U43021,28,Female,Professional,iOS,4.1,6.2,4,5.6,7,47,4,11.2
U43022,50,Female,Student,Android,8.6,6.9,6,4.2,3,16,3,3.0
U43023,54,Other,Business Owner,iOS,11.3,7.6,10,4.6,1,9,5,3.4
