User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U29001,52,Male,Freelancer,iOS,6.6,2.4,8,6.8,1,38,2,13.7
U29002,35,Other,Professional,Android,8.0,4.0,2,4.5,3,23,6,6.7
U29003,56,Female,Student,Android,11.4,7.8,7,6.4,8,38,6,12.7
U29004,22,Other,Business Owner,iOS,1.6,6.4,3,9.0,3,46,3,6.6
U29005,34,Female,Freelancer,Android,10.4,4.7,7,5.2,5,51,1,8.0
U29006,56,Other,Freelancer,Android,9.3,7.4,5,6.9,10,42,5,3.6
U29007,50,Male,Freelancer,Android,9.6,3.6,10,4.2,10,57,3,3.0
U29008,45,Other,Freelancer,Android,9.0,7.5,7,4.7,8,10,4,2.6
U29009,20,Other,Professional,iOS,4.9,5.4,4,7.5,3,16,4,6.7
U29010,55,Male,Professional,Android,11.9,4.2,5,7.6,6,28,6,3.0
U29011,57,Male,Student,Android,11.7,1.0,9,7.6,3,40,2,10.2
U29012,38,Other,Professional,Android,10.3,6.3,4,5.9,10,7,4,6.0
U29013,38,Female,Business Owner,Android,7.9,1.4,5,4.3,7,46,5,4.6
U29014,18,Other,Student,Android,11.7,3.5,9,4.0,3,5,5,7.1
U29015,36,Other,Freelancer,Android,8.9,5.5,5,5.0,9,58,2,10.4
U29016,56,Female,Professional,Android,4.4,1.9,4,5.6,3,49,5,7.0
U29017,60,Other,Freelancer,Android,10.4,3.9,8,9.0,7,27,0,3.9
U29018,31,Female,Student,Android,7.2,0.7,9,5.4,6,14,0,12.3
U29019,27,Female,Freelancer,iOS,1.4,1.2,3,4.1,4,49,6,5.7
U29020,44,Male,Business Owner,Android,11.1,2.5,4,5.3,6,50,1,8.2
U29021,45,Other,Student,Android,9.7,5.3,1,5.7,5,46,0,13.5
U29022,36,Female,Business Owner,iOS,2.9,4.7,9,6.7,9,55,1,8.0
U29023,31,Female,Business Owner,Android,3.7,0.8,9,8.3,7,52,4,9.4
U29024,26,Other,Professional,iOS,6.2,1.3,1,5.2,1,35,4,4.9
