User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U1,58,Male,Professional,Android,1.3,6.7,6,8.8,4,42,1,8.7
U2,25,Male,Professional,Android,1.2,1.5,5,6.4,1,51,3,5.1
U3,19,Male,Student,iOS,5.3,5.7,5,9.0,4,14,5,6.3
U4,35,Female,Business Owner,iOS,5.8,2.5,2,5.7,3,36,6,12.8
U5,33,Male,Freelancer,Android,7.9,1.3,4,5.7,3,37,5,9.9
U6,32,Female,Student,Android,10.9,4.2,9,6.3,7,34,5,3.6
U7,26,Male,Student,iOS,5.6,6.1,8,6.7,3,5,3,2.9
U8,24,Male,Freelancer,iOS,8.5,1.9,4,7.8,3,6,6,12.8
U9,52,Female,Business Owner,Android,9.4,2.5,3,6.4,4,17,3,3.1
U10,23,Female,Student,iOS,2.8,1.1,1,4.5,2,7,0,2.7
U11,55,Other,Professional,Android,8.3,1.1,8,5.7,9,59,1,7.3
U12,45,Other,Business Owner,Android,12.0,6.7,6,4.9,10,12,1,9.2
U13,20,Female,Business Owner,iOS,11.1,5.6,3,5.0,4,22,6,4.2
U14,19,Female,Freelancer,iOS,9.7,4.1,10,6.0,1,36,6,2.3
U15,23,Male,Professional,Android,1.1,2.5,3,5.3,8,29,5,9.2
U16,31,Male,Business Owner,Android,11.6,5.5,9,8.9,5,29,0,7.9
U17,32,Other,Professional,Android,2.3,7.8,8,4.6,1,40,1,3.4
U18,50,Female,Student,Android,10.8,5.7,8,4.5,5,57,0,5.3
U19,56,Female,Business Owner,Android,3.3,4.3,2,4.5,1,19,1,5.8
U20,19,Other,Professional,Android,3.9,4.2,1,6.0,5,45,2,11.8
U21,53,Other,Business Owner,Android,3.3,2.6,7,8.4,1,54,6,7.5
U22,30,Other,Professional,iOS,9.5,6.9,2,8.4,6,28,2,3.9
U23,59,Female,Freelancer,Android,10.9,4.9,5,8.8,8,31,6,2.7
U24,52,Female,Student,iOS,5.5,5.1,4,8.3,8,40,2,12.5
U25,44,Female,Business Owner,Android,3.7,4.2,7,6.7,6,40,5,12.0
U26,32,Female,Professional,iOS,10.1,7.5,8,7.3,10,31,4,6.9
U27,46,Male,Business Owner,iOS,1.2,6.5,4,5.7,10,15,3,11.1
U28,55,Other,Student,iOS,9.7,6.1,1,6.3,10,18,2,5.1
U29,35,Male,Professional,iOS,11.7,1.6,1,4.9,10,42,4,4.7
U30,18,Other,Student,iOS,11.4,7.8,3,5.4,7,41,0,8.9
U31,28,Other,Student,Android,2.1,2.3,1,4.3,9,59,1,10.4
U32,45,Other,Freelancer,Android,5.8,3.8,4,5.9,10,25,0,7.9
U33,39,Other,Professional,Android,8.2,2.3,8,7.8,6,41,3,4.1
U34,35,Other,Freelancer,iOS,3.4,2.0,7,7.1,6,21,1,9.8
U35,27,Female,Student,Android,11.8,6.3,5,6.0,1,40,0,13.3
U36,31,Male,Freelancer,Android,7.1,2.0,9,8.4,5,58,0,6.1
U37,39,Female,Professional,iOS,3.8,2.4,9,4.4,2,46,1,5.3
U38,24,Male,Freelancer,iOS,3.9,6.4,6,7.9,5,57,1,5.1
U39,23,Other,Professional,Android,8.3,0.5,2,4.3,5,52,1,3.8
U40,42,Male,Student,iOS,1.8,2.0,2,6.6,10,54,4,7.0
U41,24,Male,Student,iOS,3.4,4.7,2,5.1,2,47,6,12.4
U42,40,Female,Professional,iOS,9.6,6.2,3,4.6,7,46,0,3.6
U43,40,Female,Student,iOS,1.2,0.6,5,7.9,8,6,0,5.1
U44,56,Male,Professional,Android,1.0,7.1,9,7.7,10,23,6,2.1
U45,34,Female,Professional,iOS,1.5,6.4,7,6.6,9,17,2,5.6
U46,20,Male,Student,iOS,9.0,0.9,6,8.7,4,56,5,8.6
U47,47,Female,Freelancer,iOS,5.5,6.9,10,5.1,9,6,6,2.1
U48,52,Male,Freelancer,iOS,5.2,4.9,9,7.1,1,6,4,6.9
U49,25,Female,Freelancer,iOS,10.4,1.5,9,4.3,8,37,5,9.0
U50,42,Male,Business Owner,iOS,8.1,4.5,4,5.6,2,26,3,9.8
U51,23,Female,Student,Android,9.7,6.0,1,8.6,4,34,6,10.1
U52,53,Female,Freelancer,Android,6.8,7.2,9,7.5,10,37,2,12.3
U53,36,Female,Freelancer,iOS,4.0,5.0,6,6.9,9,32,3,13.0
U54,58,Male,Professional,Android,6.0,7.3,2,4.5,1,33,4,9.1
U55,57,Female,Professional,Android,11.7,5.9,10,5.8,3,12,5,14.0
U56,41,Female,Professional,iOS,6.3,2.6,1,4.8,4,35,3,8.2
U57,54,Male,Student,Android,3.8,7.8,5,8.9,9,24,6,5.6
U58,30,Female,Professional,iOS,3.5,2.3,8,4.3,1,49,6,12.2
U59,22,Female,Freelancer,Android,2.0,7.9,5,4.9,6,40,5,2.7
U60,20,Male,Freelancer,Android,9.8,6.8,1,8.2,8,43,0,12.2
U61,60,Female,Freelancer,Android,1.4,4.7,6,7.2,8,5,2,6.4
U62,32,Male,Professional,Android,9.7,7.3,2,5.8,5,45,0,10.5
U63,36,Female,Professional,iOS,5.0,3.4,3,7.7,3,45,1,8.2
U64,23,Female,Freelancer,iOS,3.9,7.7,6,5.0,6,24,0,3.7
U65,32,Female,Freelancer,Android,5.7,5.2,8,5.7,2,16,6,2.7
U66,24,Female,Professional,iOS,5.7,1.8,7,5.4,1,31,6,7.6
U67,42,Other,Professional,Android,8.1,4.6,3,8.2,5,13,6,9.6
U68,35,Other,Professional,Android,3.7,4.2,10,5.6,4,58,4,11.3
U69,47,Other,Student,Android,10.2,2.4,4,5.3,10,16,4,5.4
U70,58,Other,Business Owner,iOS,7.4,8.0,10,4.7,9,41,5,9.6
U71,41,Other,Student,Android,3.7,0.9,2,7.2,6,55,0,12.4
U72,28,Male,Student,iOS,4.3,7.1,5,6.1,4,9,6,7.1
U73,41,Other,Freelancer,Android,11.5,4.6,6,6.6,7,52,3,11.1
U74,40,Female,Student,iOS,9.1,6.1,6,7.4,10,27,6,10.6
U75,31,Other,Freelancer,iOS,4.5,7.2,1,5.8,7,15,6,11.6
U76,60,Other,Student,Android,10.1,7.5,5,6.8,2,53,5,9.1
U77,35,Female,Student,Android,6.7,3.8,1,5.1,8,45,3,8.0
U78,59,Other,Business Owner,Android,10.2,5.5,10,5.0,8,60,5,12.0
U79,22,Female,Business Owner,iOS,6.6,3.0,6,7.0,9,36,2,12.8
U80,56,Female,Professional,iOS,1.6,4.7,7,7.6,6,8,4,11.5
U81,58,Male,Professional,iOS,4.7,3.8,10,7.6,5,32,3,11.1
U82,28,Other,Professional,iOS,11.7,3.9,4,4.6,4,6,6,3.0
U83,52,Other,Business Owner,Android,11.3,2.8,9,6.4,1,16,1,2.5
U84,33,Other,Professional,iOS,8.6,6.7,1,9.0,3,44,0,13.7
U85,28,Male,Freelancer,iOS,10.8,1.2,5,4.6,4,28,5,13.4
U86,47,Male,Student,Android,2.9,2.1,7,7.5,8,10,4,5.0
U87,42,Other,Student,iOS,9.3,7.1,5,7.9,5,26,6,8.9
U88,35,Female,Business Owner,Android,9.4,1.3,7,7.9,4,35,6,2.4
U89,58,Other,Professional,iOS,11.4,4.4,9,6.6,9,30,5,11.9
U90,53,Male,Freelancer,Android,10.3,7.9,10,4.9,10,20,3,11.7
U91,32,Female,Student,iOS,6.4,7.9,9,5.3,6,39,1,4.4
U92,38,Other,Freelancer,Android,10.3,3.3,9,4.7,10,33,1,7.6
U93,21,Other,Professional,Android,1.5,7.3,1,6.9,4,44,3,12.0
U94,32,Female,Freelancer,Android,1.4,2.3,1,5.3,1,11,1,10.5
U95,20,Female,Professional,iOS,3.7,4.3,10,4.1,8,15,2,10.6
U96,38,Male,Freelancer,iOS,3.0,5.0,7,7.5,6,16,6,7.6
U97,43,Male,Business Owner,iOS,8.7,2.7,4,6.5,1,25,4,4.7
U98,35,Other,Business Owner,iOS,5.5,6.4,3,5.5,6,29,5,8.6
U99,22,Male,Freelancer,Android,10.7,2.9,6,4.5,1,8,6,2.8
U100,31,Other,Student,iOS,9.4,2.8,3,7.6,9,35,3,13.7
U101,54,Male,Freelancer,Android,3.4,8.0,6,5.9,1,28,3,10.7
U102,38,Female,Freelancer,Android,1.3,1.5,6,5.2,2,17,1,11.3
U103,31,Male,Student,Android,4.6,6.4,4,8.2,6,10,0,13.7
U104,59,Other,Freelancer,Android,5.8,6.0,3,4.0,3,6,3,5.3
U105,49,Female,Business Owner,iOS,3.8,7.2,4,5.1,9,17,0,13.3
U106,43,Female,Student,iOS,1.3,6.9,3,7.3,5,28,1,9.8
U107,59,Other,Business Owner,iOS,9.9,1.9,3,7.3,10,21,6,9.8
