User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U13001,54,Male,Professional,Android,7.0,4.3,3,7.9,10,21,6,12.4
U13002,45,Male,Freelancer,iOS,4.6,3.7,6,6.4,9,31,5,13.3
U13003,41,Female,Business Owner,Android,5.5,2.7,6,5.0,1,14,1,11.6
U13004,31,Male,Professional,iOS,7.8,5.0,10,6.2,9,46,0,11.3
U13005,23,Female,Freelancer,iOS,6.5,6.3,10,5.4,7,45,4,12.2
U13006,30,Male,Professional,Android,5.4,2.9,6,6.7,3,29,5,10.0
U13007,42,Other,Freelancer,iOS,3.5,6.2,4,8.6,6,50,4,13.5
U13008,58,Male,Business Owner,Android,8.2,4.2,10,4.5,5,54,3,13.1
U13009,24,Female,Business Owner,iOS,11.7,1.1,1,8.9,8,55,4,2.4
U13010,35,Other,Freelancer,Android,2.8,5.3,8,5.3,7,39,6,3.4
U13011,58,Female,Student,Android,6.5,5.4,3,8.7,9,11,5,11.6
U13012,52,Other,Student,iOS,2.5,4.2,2,8.2,8,8,2,4.0
U13013,46,Other,Business Owner,iOS,2.7,6.5,2,7.3,7,57,4,13.2
U13014,51,Male,Business Owner,iOS,3.4,3.1,5,6.4,5,48,0,2.8
U13015,29,Male,Freelancer,iOS,10.9,1.5,5,5.5,9,50,4,12.3
U13016,34,Other,Business Owner,Android,3.7,6.4,10,8.0,4,52,0,11.9
U13017,40,Male,Student,iOS,8.1,6.0,1,5.2,5,6,4,11.0
U13018,39,Male,Student,Android,1.2,2.8,6,5.2,2,42,3,2.2
U13019,43,Male,Business Owner,Android,2.3,5.8,2,9.0,7,45,0,2.6
U13020,55,Female,Freelancer,Android,3.2,7.6,7,6.9,2,49,5,6.6
U13021,44,Male,Freelancer,iOS,5.7,2.9,9,5.8,3,15,5,2.1
U13022,35,Female,Professional,iOS,2.7,4.2,6,5.1,9,59,0,3.3
U13023,37,Female,Professional,Android,6.4,4.2,8,7.6,9,44,1,7.0
U13024,30,Female,Business Owner,Android,5.2,5.2,9,6.4,9,43,5,8.0
