User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U36001,38,Male,Student,Android,4.2,2.7,3,8.2,7,30,3,8.7
U36002,26,Female,Business Owner,Android,9.0,6.1,7,4.4,5,8,4,3.4
U36003,18,Other,Student,iOS,7.7,3.6,1,8.6,10,53,0,11.2
U36004,18,Male,Freelancer,iOS,4.2,7.2,1,6.7,7,52,4,13.4
U36005,47,Other,Business Owner,Android,4.0,8.0,5,8.3,9,38,0,5.9
U36006,45,Female,Professional,Android,3.0,2.6,7,4.1,10,10,0,6.7
U36007,22,Other,Student,Android,5.9,6.1,5,4.6,6,6,2,5.2
U36008,38,Male,Student,iOS,11.6,5.4,8,7.6,3,54,5,4.1
U36009,20,Male,Professional,iOS,6.1,0.9,8,5.2,4,56,2,4.3
U36010,36,Other,Freelancer,iOS,3.4,5.9,2,6.3,5,54,0,3.9
U36011,27,Male,Freelancer,iOS,7.9,5.7,9,7.4,5,34,5,12.2
U36012,21,Female,Freelancer,iOS,4.8,5.5,10,8.4,1,57,0,4.8
U36013,38,Male,Professional,Android,10.5,3.7,9,5.1,6,5,5,11.1
U36014,56,Other,Student,Android,2.6,2.2,1,5.1,8,60,4,12.7
U36015,53,Other,Business Owner,iOS,5.1,4.2,8,4.4,3,28,2,8.5
U36016,60,Female,Professional,iOS,6.2,6.6,6,7.3,8,12,6,12.1
U36017,42,Male,Student,Android,10.0,4.7,5,4.4,10,14,5,5.7
U36018,50,Male,Business Owner,Android,7.6,1.5,2,7.5,7,49,2,7.7
U36019,40,Male,Professional,Android,5.8,7.8,10,6.8,8,60,2,13.4
U36020,60,Other,Professional,iOS,7.5,7.4,4,7.5,3,48,4,12.5
U36021,59,Female,Professional,Android,1.1,3.8,5,4.1,1,33,6,10.1
U36022,44,Male,Professional,Android,5.0,1.5,4,8.1,9,26,1,6.6
U36023,56,Male,Student,Android,10.8,7.7,7,5.5,1,17,3,6.9
U36024,46,Male,Business Owner,Android,6.0,4.7,4,6.5,8,24,5,6.3
U36025,47,Male,Freelancer,Android,9.3,6.3,7,4.3,1,60,4,6.8
U36026,22,Other,Student,iOS,7.2,6.2,2,7.0,1,29,3,8.7
U36027,37,Female,Business Owner,Android,4.3,2.9,5,7.2,1,16,5,5.6
U36028,30,Female,Business Owner,iOS,6.7,3.0,10,6.0,7,14,6,11.5
U36029,31,Male,Professional,Android,4.1,5.0,6,7.3,8,23,4,3.0
U36030,45,Other,Freelancer,iOS,6.1,3.3,7,7.7,10,5,6,11.6
U36031,19,Male,Student,Android,8.4,1.4,9,7.2,9,58,3,10.1
U36032,50,Female,Student,Android,2.7,4.6,7,6.6,10,34,5,5.1
U36033,20,Female,Business Owner,iOS,9.9,6.7,9,5.2,3,56,3,3.1
U36034,55,Male,Student,Android,7.4,3.9,4,7.2,1,33,2,8.4
U36035,20,Male,Professional,Android,9.6,3.2,4,5.7,8,60,2,8.9
U36036,24,Other,Freelancer,Android,2.8,2.8,4,5.4,2,25,6,9.3
U36037,20,Male,Business Owner,Android,3.8,4.1,5,4.9,3,33,5,5.8
U36038,23,Other,Student,iOS,10.6,6.4,2,4.1,4,15,1,10.1
U36039,36,Female,Business Owner,Android,10.7,1.0,4,5.8,8,34,4,9.1
U36040,44,Male,Freelancer,Android,11.2,3.3,6,6.3,1,29,5,6.0
U36041,24,Other,Business Owner,Android,6.4,7.7,9,4.8,8,58,1,5.6
U36042,21,Male,Student,Android,3.2,7.9,2,8.1,9,55,0,9.7
U36043,31,Female,Freelancer,Android,2.9,4.6,10,4.5,10,20,6,11.8
U36044,56,Other,Freelancer,iOS,4.1,1.6,6,8.9,4,30,1,4.9
U36045,27,Other,Professional,Android,9.0,6.9,9,8.9,1,20,1,5.6
U36046,49,Male,Freelancer,iOS,9.7,1.7,6,4.1,5,47,5,4.1
U36047,50,Female,Professional,Android,4.0,4.3,5,5.2,3,22,2,11.0
U36048,51,Other,Student,Android,2.0,0.8,8,5.6,5,17,4,5.4
U36049,50,Male,Professional,Android,11.7,7.8,10,4.1,2,15,3,10.5
U36050,53,Female,Student,Android,7.5,2.2,2,8.7,6,27,1,12.2
U36051,24,Male,Professional,Android,6.8,5.8,7,6.5,4,46,0,3.1
U36052,52,Other,Freelancer,iOS,8.0,4.8,3,7.1,2,23,4,11.3
U36053,56,Male,Student,iOS,7.4,5.5,4,6.9,7,52,4,4.1
U36054,31,Male,Professional,iOS,7.4,4.4,6,4.4,3,51,4,12.8
U36055,20,Female,Freelancer,iOS,9.8,2.8,8,5.2,5,13,1,5.5
U36056,35,Female,Student,Android,5.3,5.4,4,4.8,7,34,0,7.5
U36057,43,Male,Student,iOS,2.7,4.5,2,4.1,1,17,5,10.8
U36058,60,Female,Student,iOS,9.3,3.4,10,5.6,8,26,4,7.6
U36059,25,Male,Business Owner,iOS,2.7,0.9,2,4.7,2,11,0,9.3
U36060,42,Female,Business Owner,Android,4.3,5.8,5,8.0,2,25,4,8.4
U36061,33,Female,Freelancer,iOS,9.6,7.7,10,4.7,1,17,5,13.8
U36062,53,Other,Business Owner,Android,11.9,7.2,5,4.2,4,17,6,5.9
U36063,51,Other,Student,Android,3.1,4.1,4,6.3,6,40,2,9.1
U36064,25,Other,Business Owner,Android,9.2,2.1,1,6.1,4,26,4,5.1
U36065,44,Male,Freelancer,iOS,7.1,2.8,4,8.3,5,57,3,5.6
U36066,50,Female,Freelancer,Android,9.2,7.7,5,5.1,1,30,3,8.5
U36067,48,Female,Student,iOS,1.5,7.4,7,4.9,8,26,0,6.3
U36068,52,Female,Freelancer,iOS,4.3,6.3,4,7.2,10,39,2,3.6
U36069,40,Male,Student,Android,8.2,2.8,8,5.2,7,57,0,4.1
U36070,23,Male,Freelancer,Android,8.8,5.0,4,8.0,2,10,0,6.8
U36071,51,Other,Business Owner,iOS,7.3,0.6,6,5.6,10,32,3,2.1
U36072,40,Female,Professional,Android,9.7,2.7,3,8.0,3,11,5,12.4
U36073,44,Other,Freelancer,Android,4.2,5.4,6,7.0,8,33,6,2.2
U36074,56,Male,Freelancer,Android,10.4,5.1,6,5.6,1,44,1,9.4
U36075,20,Female,Freelancer,iOS,1.7,2.4,1,6.1,2,46,5,7.0
U36076,40,Other,Professional,iOS,2.6,1.5,2,7.4,4,8,2,11.1
U36077,58,Other,Professional,Android,2.9,7.1,3,4.2,8,37,4,13.4
U36078,20,Male,Professional,iOS,5.0,5.7,10,5.8,6,49,6,9.3
U36079,60,Female,Professional,Android,9.8,7.3,8,8.1,9,25,3,10.0
U36080,55,Other,Business Owner,Android,10.7,2.6,5,5.1,6,52,1,12.9
U36081,42,Male,Freelancer,Android,6.4,3.3,7,5.2,7,8,2,4.2
U36082,39,Male,Professional,iOS,3.2,1.1,9,6.5,10,31,4,13.9
U36083,43,Female,Freelancer,Android,8.5,7.9,7,7.9,4,47,6,11.5
U36084,53,Female,Professional,Android,8.1,2.6,1,8.7,3,26,1,6.0
U36085,52,Male,Professional,Android,9.9,2.4,6,4.8,5,15,6,8.1
U36086,28,Female,Freelancer,Android,5.1,3.2,5,7.9,8,32,2,7.6
U36087,42,Other,Professional,iOS,3.5,4.3,7,8.6,9,39,3,4.0
