User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U14001,23,Male,Freelancer,Android,6.8,1.5,4,6.2,1,60,0,6.0
U14002,26,Male,Student,iOS,5.4,1.5,4,5.1,7,41,6,10.1
U14003,35,Female,Student,iOS,5.9,2.7,3,8.9,3,15,6,3.8
U14004,60,Female,Professional,Android,5.1,4.1,1,8.3,10,59,5,8.7
U14005,25,Female,Student,iOS,7.6,3.7,9,6.6,7,26,2,11.7
U14006,40,Male,Student,iOS,10.0,0.7,2,4.8,1,41,0,7.6
U14007,23,Male,Professional,iOS,4.1,6.8,6,4.6,3,36,3,3.6
U14008,32,Female,Student,iOS,7.0,4.1,9,6.6,3,15,1,9.1
U14009,22,Female,Freelancer,iOS,3.6,7.6,6,8.5,10,19,1,5.8
U14010,38,Female,Professional,iOS,4.4,1.4,8,6.9,6,25,2,6.0
U14011,28,Male,Business Owner,iOS,2.4,4.5,7,7.5,1,58,6,5.5
U14012,50,Male,Student,Android,5.3,4.2,2,6.3,7,22,3,11.3
U14013,39,Other,Professional,Android,3.4,3.2,2,7.8,2,39,3,2.1
U14014,35,Male,Freelancer,iOS,4.2,6.8,3,8.2,5,54,3,11.4
U14015,47,Male,Freelancer,iOS,6.9,7.2,5,8.6,1,44,2,4.2
U14016,58,Male,Student,iOS,2.2,0.9,2,4.9,7,23,1,9.7
U14017,50,Female,Freelancer,iOS,10.3,1.4,9,8.4,6,56,5,5.4
U14018,22,Male,Freelancer,Android,1.7,7.6,1,5.8,6,26,5,10.9
U14019,38,Female,Student,iOS,4.9,4.9,8,6.3,5,35,4,9.1
U14020,20,Female,Freelancer,Android,1.8,0.7,3,8.2,5,5,3,4.9
U14021,45,Female,Professional,iOS,3.3,5.1,1,5.1,6,44,4,9.1
U14022,24,Male,Student,Android,11.2,1.7,8,5.6,9,19,0,11.4
U14023,51,Male,Business Owner,Android,8.6,6.9,6,5.6,8,6,2,3.7
U14024,38,Male,Freelancer,iOS,8.1,7.2,9,6.0,6,43,6,3.8
U14025,30,Male,Freelancer,iOS,4.8,2.5,3,8.3,1,57,5,5.4
U14026,53,Male,Freelancer,iOS,9.8,6.7,10,8.7,7,49,1,8.3
U14027,60,Female,Student,iOS,3.1,1.0,7,8.1,6,12,1,13.2
U14028,58,Female,Freelancer,iOS,2.1,1.3,7,5.9,2,23,2,7.4
U14029,20,Other,Freelancer,iOS,7.9,5.2,8,8.3,9,37,4,5.1
U14030,58,Female,Freelancer,iOS,3.3,1.5,8,6.5,5,55,5,13.8
U14031,58,Female,Business Owner,Android,1.4,7.4,9,5.4,8,55,3,13.3
U14032,18,Female,Freelancer,Android,10.3,6.2,8,6.1,5,31,2,3.1
U14033,33,Male,Freelancer,iOS,5.9,1.1,7,6.5,9,53,5,4.4
U14034,26,Other,Freelancer,iOS,7.7,0.7,3,8.8,7,11,5,10.0
U14035,55,Female,Professional,Android,4.9,2.2,5,5.1,5,38,1,4.6
U14036,42,Other,Business Owner,Android,7.9,5.3,9,7.1,8,33,0,13.1
U14037,32,Male,Freelancer,iOS,11.3,6.3,6,5.5,5,60,0,7.0
U14038,30,Other,Business Owner,iOS,10.1,3.9,6,5.5,10,35,0,9.8
U14039,34,Female,Freelancer,iOS,10.7,4.9,5,5.9,7,14,5,9.9
U14040,48,Female,Student,iOS,11.3,6.0,8,4.2,6,28,2,6.2
U14041,27,Other,Business Owner,iOS,8.9,5.3,4,5.3,2,23,4,4.1
U14042,49,Male,Professional,Android,6.9,1.3,4,7.8,4,19,4,2.3
U14043,29,Other,Professional,iOS,7.4,7.1,6,7.3,9,36,2,3.8
U14044,49,Other,Student,iOS,5.1,7.6,1,7.0,10,21,4,8.9
U14045,36,Other,Professional,iOS,10.6,7.6,6,6.6,3,37,6,4.2
U14046,26,Female,Freelancer,iOS,7.2,6.0,3,6.1,8,24,3,12.2
U14047,30,Female,Student,Android,3.0,1.6,2,5.1,6,16,3,10.3
U14048,58,Other,Student,Android,5.4,7.1,1,6.1,6,60,1,3.4
U14049,23,Male,Business Owner,Android,3.1,3.4,9,6.4,3,14,0,2.6
U14050,51,Female,Professional,Android,10.3,5.7,10,4.6,2,23,1,8.4
U14051,31,Male,Freelancer,iOS,2.0,3.7,8,7.5,5,45,3,2.4
U14052,18,Male,Freelancer,Android,1.1,5.0,2,4.9,8,13,3,3.2
U14053,45,Male,Professional,Android,10.5,2.4,7,8.2,6,22,1,3.1
U14054,22,Male,Freelancer,iOS,7.5,1.8,8,5.1,3,54,6,5.4
U14055,49,Male,Business Owner,Android,3.0,2.5,7,7.0,1,8,2,6.7
U14056,53,Other,Freelancer,iOS,9.2,4.9,8,4.0,6,60,6,9.9
U14057,57,Male,Professional,iOS,4.2,5.6,5,8.7,8,56,2,12.3
U14058,31,Other,Student,iOS,10.0,7.2,2,5.1,2,16,1,11.4
U14059,29,Male,Freelancer,Android,8.9,1.1,8,4.1,5,43,5,2.0
