User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U46001,38,Female,Professional,Android,6.9,0.5,8,7.6,8,13,0,9.5
U46002,49,Other,Freelancer,iOS,10.1,5.2,10,4.2,3,41,2,4.1
U46003,48,Male,Business Owner,Android,11.0,4.0,9,6.4,8,17,3,9.2
U46004,54,Female,Freelancer,Android,4.4,6.9,2,5.1,1,27,3,8.4
U46005,48,Other,Student,Android,4.5,5.9,10,4.7,4,33,0,11.7
U46006,60,Female,Freelancer,Android,8.2,2.8,6,8.0,8,10,0,6.3
U46007,56,Other,Business Owner,iOS,1.7,3.7,4,6.1,4,20,4,7.8
U46008,59,Male,Freelancer,iOS,10.1,3.1,2,8.7,4,5,1,6.6
U46009,52,Male,Business Owner,Android,6.0,4.8,8,7.8,10,18,0,8.6
U46010,31,Male,Professional,Android,9.3,0.7,5,8.1,6,46,0,5.0
U46011,42,Other,Business Owner,iOS,8.9,5.7,9,5.5,4,34,3,9.4
U46012,46,Female,Student,iOS,1.8,7.0,6,5.7,9,44,6,4.5
U46013,45,Other,Professional,Android,6.4,7.4,2,4.0,1,59,5,11.1
U46014,19,Female,Professional,Android,9.0,0.8,2,6.0,6,39,2,8.4
U46015,48,Male,Student,Android,3.4,4.6,3,6.8,2,49,2,3.6
U46016,37,Other,Student,iOS,7.7,5.6,5,5.6,8,9,3,8.6
U46017,58,Other,Professional,Android,10.8,1.7,8,8.5,1,56,5,13.3
U46018,24,Male,Business Owner,iOS,7.2,3.8,7,6.4,8,37,4,2.2
U46019,20,Other,Student,Android,6.0,5.5,3,6.8,9,29,1,7.7
U46020,41,Other,Professional,Android,4.7,5.6,8,7.8,5,41,4,5.8
U46021,55,Other,Business Owner,Android,11.8,2.9,3,6.7,2,5,4,4.9
U46022,31,Other,Business Owner,Android,8.7,1.4,4,5.3,8,9,2,13.8
U46023,56,Male,Freelancer,iOS,11.7,2.2,7,8.2,9,20,6,12.4
U46024,35,Male,Business Owner,Android,1.2,5.5,8,7.0,4,45,4,8.0
U46025,52,Male,Student,iOS,8.4,3.6,8,6.5,5,58,6,4.9
U46026,24,Female,Student,iOS,6.1,7.6,3,6.0,3,21,4,11.7
U46027,38,Male,Professional,Android,6.3,1.7,9,6.3,2,24,0,10.3
U46028,18,Other,Business Owner,iOS,1.5,3.1,4,4.6,10,35,6,7.1
U46029,35,Female,Freelancer,Android,11.2,4.0,9,8.9,2,9,4,2.6
U46030,32,Other,Business Owner,Android,1.9,6.0,9,5.2,7,27,5,7.5
U46031,54,Female,Professional,Android,6.8,3.2,6,8.2,9,8,5,4.4
U46032,21,Male,Student,Android,6.4,5.1,8,5.2,3,8,6,9.1
U46033,33,Male,Freelancer,Android,4.8,3.6,9,8.9,8,52,1,10.3
U46034,39,Other,Professional,Android,10.8,5.2,8,4.6,3,14,6,9.7
U46035,45,Male,Professional,iOS,11.5,6.0,5,4.8,10,19,5,13.5
