User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U6001,28,Female,Professional,iOS,11.5,3.9,2,4.2,3,34,2,6.9
U6002,49,Female,Professional,iOS,2.9,0.8,5,5.4,7,47,3,11.5
U6003,23,Female,Student,iOS,10.6,5.9,9,5.4,7,17,0,9.0
U6004,57,Female,Business Owner,iOS,10.4,6.5,8,8.9,9,32,4,12.3
U6005,39,Male,Freelancer,iOS,6.9,6.0,2,4.9,4,26,0,4.3
U6006,58,Other,Student,Android,6.9,1.7,5,5.1,4,17,1,13.0
U6007,21,Female,Student,Android,3.2,4.6,9,7.0,3,40,3,5.4
U6008,21,Other,Student,Android,11.6,3.9,2,5.8,5,43,1,12.8
U6009,40,Other,Freelancer,iOS,5.6,6.6,1,6.9,7,20,6,7.2
U6010,59,Female,Professional,iOS,5.6,6.4,9,8.3,3,24,0,5.0
U6011,27,Other,Freelancer,Android,6.3,7.5,3,6.5,1,22,5,11.8
U6012,52,Male,Professional,iOS,3.4,7.9,4,7.8,8,35,3,7.9
U6013,24,Female,Student,Android,11.2,3.3,4,4.8,6,37,3,8.1
U6014,26,Female,Business Owner,Android,8.5,4.5,2,8.3,8,19,1,6.0
U6015,49,Other,Professional,Android,2.1,7.2,1,6.2,5,30,6,13.1
U6016,32,Male,Professional,iOS,8.5,1.1,4,7.1,1,16,6,7.0
U6017,38,Other,Business Owner,iOS,8.4,2.8,9,8.0,8,33,1,8.9
U6018,53,Male,Freelancer,iOS,6.5,1.7,2,8.2,3,54,0,6.2
U6019,59,Female,Professional,Android,4.7,6.3,5,4.6,3,35,6,10.3
U6020,40,Other,Professional,iOS,6.3,7.8,2,8.6,3,21,5,8.5
U6021,46,Female,Student,iOS,9.5,7.7,2,4.9,7,19,1,7.0
U6022,30,Female,Student,iOS,9.1,5.1,7,7.3,4,10,2,7.4
U6023,19,Male,Business Owner,Android,9.2,5.4,5,7.3,6,58,5,9.6
U6024,42,Other,Freelancer,iOS,7.1,7.6,3,9.0,2,19,3,8.6
U6025,40,Female,Freelancer,iOS,4.4,5.4,8,6.0,4,29,4,6.6
U6026,26,Female,Business Owner,iOS,10.9,3.1,8,4.4,5,31,0,7.4
U6027,34,Male,Student,iOS,8.9,1.7,5,5.3,7,29,6,12.1
U6028,20,Female,Professional,iOS,5.4,2.7,1,4.4,3,57,2,7.4
U6029,49,Female,Professional,iOS,2.7,6.2,9,5.8,5,29,2,6.5
U6030,46,Female,Freelancer,iOS,1.3,2.4,9,5.8,10,44,3,9.1
U6031,53,Female,Student,iOS,7.2,7.9,10,7.0,5,41,5,10.1
U6032,36,Other,Student,iOS,7.1,4.1,4,5.5,7,53,4,9.3
U6033,52,Female,Professional,iOS,1.3,5.0,5,5.3,2,44,3,10.4
U6034,49,Other,Student,iOS,11.1,3.8,8,5.9,7,14,3,2.1
U6035,30,Female,Business Owner,iOS,11.2,1.0,3,4.4,7,60,5,3.6
U6036,54,Other,Business Owner,iOS,10.6,1.7,6,7.9,6,54,6,11.6
U6037,29,Male,Student,iOS,4.4,3.7,6,5.9,7,29,4,3.4
U6038,52,Other,Business Owner,iOS,10.0,3.5,6,5.1,4,8,4,7.9
U6039,40,Other,Professional,iOS,9.9,2.0,4,5.2,7,31,6,13.4
U6040,38,Female,Freelancer,Android,9.7,1.3,9,8.2,7,12,0,6.6
U6041,47,Female,Professional,iOS,11.6,7.4,3,4.8,9,44,1,5.2
U6042,35,Other,Business Owner,Android,2.9,1.2,9,5.6,4,13,4,7.5
U6043,56,Male,Student,iOS,9.1,3.8,9,5.0,5,44,4,9.2
U6044,53,Female,Professional,Android,9.6,1.6,4,8.1,4,57,3,2.8
U6045,28,Male,Student,Android,9.1,7.1,2,4.1,3,55,0,8.8
U6046,22,Other,Freelancer,Android,11.9,6.6,7,8.4,6,6,5,10.7
U6047,51,Other,Business Owner,iOS,2.3,7.2,4,7.8,2,22,5,13.0
U6048,27,Other,Business Owner,Android,8.6,7.7,10,7.6,1,46,2,12.7
U6049,46,Other,Business Owner,iOS,9.3,0.5,3,7.0,9,22,2,11.9
U6050,36,Male,Business Owner,Android,6.2,5.4,6,5.0,10,58,6,2.4
U6051,34,Female,Business Owner,iOS,3.1,2.5,2,9.0,2,50,0,6.5
U6052,52,Female,Student,Android,8.9,6.8,5,4.4,3,18,0,8.0
U6053,41,Female,Student,Android,7.3,7.9,9,8.0,8,9,6,9.6
U6054,47,Other,Student,iOS,8.6,3.4,7,4.6,10,35,3,6.3
U6055,18,Other,Student,iOS,4.2,2.2,2,6.6,3,29,0,8.0
U6056,58,Male,Professional,iOS,1.6,4.0,4,6.0,3,38,3,12.8
U6057,50,Male,Professional,iOS,10.7,2.6,4,8.0,10,6,5,11.3
U6058,42,Other,Professional,Android,4.0,6.2,9,7.2,8,40,4,11.9
U6059,29,Female,Student,iOS,6.6,1.4,6,5.1,8,60,3,9.4
U6060,19,Male,Business Owner,Android,6.9,4.2,6,6.1,10,16,4,3.9
U6061,57,Female,Business Owner,iOS,9.2,4.0,5,7.6,6,46,4,11.7
U6062,41,Male,Professional,iOS,9.4,7.1,5,7.1,10,36,3,10.7
U6063,57,Female,Freelancer,iOS,6.8,3.5,8,4.1,5,36,6,2.1
U6064,33,Female,Business Owner,Android,10.6,1.4,3,7.6,10,27,2,13.9
U6065,38,Female,Professional,iOS,1.9,7.3,2,4.9,7,25,5,12.3
U6066,22,Male,Student,iOS,10.1,3.0,10,4.4,8,16,3,12.8
U6067,60,Male,Business Owner,iOS,4.3,3.0,6,7.2,3,28,0,2.7
U6068,52,Female,Freelancer,Android,1.9,6.7,1,7.0,2,35,0,7.3
U6069,42,Female,Business Owner,Android,9.9,7.3,8,6.7,10,31,4,8.9
U6070,30,Female,Professional,Android,4.9,2.3,4,8.1,6,31,1,5.3
U6071,51,Other,Freelancer,iOS,7.9,6.3,6,7.1,8,20,1,3.5
U6072,49,Male,Student,Android,3.5,0.6,8,4.4,9,26,1,5.1
U6073,53,Male,Business Owner,Android,1.4,5.1,6,5.5,7,28,0,9.6
U6074,27,Male,Student,iOS,3.4,5.5,9,5.5,4,7,4,7.3
U6075,57,Female,Freelancer,iOS,3.9,7.5,5,8.5,9,7,6,3.8
U6076,36,Other,Professional,iOS,10.0,6.2,6,7.8,6,45,0,9.5
U6077,38,Male,Student,Android,2.0,1.1,5,7.9,3,27,3,8.5
U6078,44,Other,Student,iOS,11.8,1.8,5,5.6,7,60,3,11.6
U6079,59,Female,Student,Android,1.3,3.6,9,4.9,7,30,4,2.2
U6080,38,Other,Student,Android,11.0,1.2,9,8.1,9,11,4,13.8
U6081,25,Other,Professional,Android,4.3,4.4,8,8.9,3,46,6,4.8
U6082,24,Other,Business Owner,iOS,1.2,7.8,5,7.1,10,11,6,3.8
U6083,51,Male,Business Owner,iOS,6.0,1.0,4,8.9,3,51,4,13.5
U6084,60,Female,Business Owner,Android,11.6,1.0,9,8.3,9,31,2,2.6
U6085,22,Male,Freelancer,Android,6.6,2.1,4,7.8,7,16,6,3.4
U6086,20,Other,Student,Android,3.9,3.5,1,4.3,10,19,5,8.6
U6087,26,Male,Professional,Android,2.3,7.0,1,8.4,1,41,2,10.3
U6088,29,Male,Business Owner,Android,10.2,7.4,5,8.3,3,6,2,6.8
U6089,20,Female,Professional,Android,2.6,1.7,4,7.7,8,38,4,2.2
U6090,30,Other,Professional,iOS,4.8,2.6,3,8.7,10,44,6,9.9
U6091,24,Female,Business Owner,Android,6.1,4.9,1,4.8,2,60,1,5.7
U6092,49,Male,Business Owner,iOS,7.5,2.8,10,6.6,9,36,1,6.3
U6093,30,Male,Business Owner,Android,4.7,1.5,2,9.0,7,40,3,5.4
U6094,24,Other,Professional,iOS,4.3,4.6,7,7.2,3,30,0,7.0
U6095,20,Female,Student,Android,3.2,6.4,3,5.8,2,57,3,11.9
U6096,54,Male,Freelancer,Android,1.4,1.3,1,5.8,8,45,1,13.6
U6097,59,Male,Professional,iOS,4.3,1.6,4,7.4,2,30,0,5.6
U6098,42,Other,Business Owner,iOS,7.2,5.4,10,8.3,2,24,3,9.8
U6099,60,Other,Freelancer,Android,7.2,1.6,10,7.7,4,27,3,6.9
U6100,49,Male,Business Owner,iOS,5.5,4.4,6,5.6,7,44,0,7.5
U6101,51,Female,Freelancer,Android,2.6,5.1,10,6.0,1,24,5,11.4
U6102,57,Male,Freelancer,iOS,10.1,2.5,9,7.3,4,41,4,7.0
U6103,55,Female,Business Owner,Android,5.5,4.4,1,5.6,9,55,2,13.7
