User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U11001,54,Female,Business Owner,iOS,8.6,5.7,4,5.5,1,19,1,9.1
U11002,48,Male,Professional,iOS,10.1,4.3,5,4.0,4,43,3,13.1
U11003,58,Male,Professional,Android,7.0,3.3,9,8.3,5,60,6,6.6
U11004,31,Other,Freelancer,Android,3.4,5.2,3,5.3,10,5,1,3.9
U11005,49,Male,Freelancer,iOS,2.3,5.7,3,4.7,1,51,5,7.8
U11006,36,Other,Student,Android,9.9,3.1,9,7.3,10,60,1,8.1
U11007,42,Female,Freelancer,iOS,7.3,7.0,3,8.8,6,55,6,6.0
U11008,21,Female,Business Owner,Android,3.4,5.9,9,4.9,10,9,6,10.3
U11009,39,Other,Professional,Android,7.3,0.8,9,4.2,5,8,1,11.4
U11010,27,Other,Freelancer,iOS,3.6,8.0,6,8.3,3,19,0,6.3
U11011,31,Other,Student,iOS,9.4,2.9,10,6.6,5,12,5,9.0
U11012,32,Male,Freelancer,iOS,1.5,1.9,1,4.2,7,25,0,8.8
U11013,21,Female,Business Owner,iOS,3.5,7.4,10,7.6,8,7,0,6.1
U11014,29,Male,Student,Android,8.1,3.9,5,6.3,7,11,1,11.9
U11015,49,Other,Business Owner,Android,3.1,7.7,10,4.2,6,44,1,10.4
U11016,43,Other,Freelancer,iOS,2.4,2.8,7,6.3,9,26,6,4.3
U11017,37,Other,Business Owner,Android,9.6,5.1,4,5.9,10,53,0,7.7
U11018,60,Other,Freelancer,Android,9.4,5.6,7,8.1,6,38,0,4.2
U11019,28,Other,Professional,Android,11.7,1.6,7,5.3,3,48,2,2.4
U11020,19,Male,Freelancer,iOS,3.0,0.7,1,7.9,5,41,3,10.7
U11021,53,Female,Business Owner,iOS,9.0,3.1,9,7.5,4,36,1,3.5
U11022,43,Other,Professional,iOS,11.4,5.0,10,8.6,6,36,4,8.1
U11023,39,Other,Freelancer,iOS,10.8,5.0,9,6.6,2,35,1,2.5
U11024,45,Female,Professional,iOS,2.7,2.9,2,5.4,5,21,1,5.6
U11025,48,Male,Student,iOS,7.6,2.6,5,4.9,10,27,3,4.2
U11026,40,Other,Freelancer,Android,6.3,3.1,4,8.7,2,13,6,6.4
U11027,43,Other,Professional,iOS,8.5,4.3,9,5.4,8,50,4,5.4
U11028,43,Female,Student,Android,9.0,7.1,10,4.1,2,41,0,11.1
U11029,22,Male,Professional,iOS,7.9,0.7,1,5.3,5,16,4,8.6
U11030,51,Other,Freelancer,Android,1.5,0.8,7,5.7,3,27,6,10.0
U11031,36,Other,Student,iOS,7.5,2.4,9,8.3,8,20,2,8.1
U11032,36,Male,Professional,iOS,4.6,4.4,3,4.9,5,14,5,5.0
U11033,30,Female,Professional,iOS,10.4,7.4,6,6.2,7,13,3,4.2
U11034,53,Other,Freelancer,Android,7.6,6.3,3,6.9,9,11,5,3.9
U11035,43,Male,Student,Android,7.9,2.6,7,7.5,1,17,3,11.9
U11036,24,Female,Business Owner,iOS,6.4,4.4,7,8.3,10,31,2,11.5
U11037,26,Male,Professional,iOS,5.2,6.7,3,6.7,5,11,1,7.2
U11038,38,Female,Student,Android,3.7,3.7,8,4.0,4,13,2,10.2
U11039,55,Female,Business Owner,Android,1.0,5.2,1,7.6,3,10,0,9.5
U11040,21,Female,Business Owner,iOS,7.2,2.6,7,5.2,7,15,6,3.8
U11041,37,Male,Professional,iOS,8.9,0.5,6,4.2,10,17,2,11.4
U11042,47,Male,Business Owner,Android,11.4,7.4,4,8.0,8,12,1,9.2
U11043,59,Male,Business Owner,Android,6.9,5.7,6,8.2,8,24,6,11.4
U11044,28,Other,Business Owner,iOS,6.5,5.4,8,5.5,10,6,5,2.9
U11045,54,Other,Freelancer,Android,5.1,3.3,8,8.6,7,29,6,6.0
U11046,26,Female,Student,iOS,3.9,5.5,9,7.6,7,51,3,12.2
U11047,46,Male,Student,iOS,1.6,1.9,4,4.4,9,40,0,8.3
U11048,48,Female,Student,Android,7.1,7.1,8,5.3,2,45,5,4.2
U11049,36,Female,Student,iOS,8.4,3.0,4,7.4,8,54,0,4.4
U11050,27,Male,Professional,iOS,6.9,1.3,8,7.9,1,22,5,13.7
U11051,31,Male,Professional,Android,10.2,3.5,9,8.3,1,18,2,8.2
U11052,31,Female,Freelancer,Android,8.8,1.8,2,8.6,1,28,3,10.3
U11053,30,Other,Freelancer,iOS,3.9,6.5,6,5.9,1,40,2,3.2
U11054,59,Male,Professional,iOS,7.3,7.8,10,9.0,1,25,4,7.6
U11055,18,Female,Student,Android,7.7,6.6,3,6.2,10,42,5,6.6
U11056,41,Other,Business Owner,Android,5.1,3.4,1,5.8,8,42,2,10.5
U11057,54,Female,Professional,Android,1.4,5.3,10,9.0,4,48,3,9.9
U11058,24,Other,Student,Android,9.4,1.4,8,8.6,2,32,1,3.4
U11059,27,Other,Student,Android,6.1,1.8,9,7.0,3,56,6,5.2
U11060,42,Other,Professional,iOS,4.4,4.2,7,4.3,3,39,1,13.8
U11061,45,Other,Business Owner,iOS,9.5,3.3,3,7.6,2,57,5,11.9
U11062,28,Male,Student,Android,9.7,2.4,1,7.1,9,14,2,2.9
U11063,21,Female,Student,iOS,3.6,2.0,4,4.2,4,41,0,13.8
U11064,24,Female,Freelancer,Android,1.6,1.4,6,4.8,7,35,0,7.3
U11065,40,Female,Professional,Android,10.0,5.1,1,8.0,7,14,6,10.3
U11066,48,Male,Business Owner,iOS,7.4,1.8,4,7.6,6,53,5,12.5
U11067,29,Other,Business Owner,Android,5.4,4.5,10,6.5,3,56,4,4.5
U11068,21,Female,Freelancer,Android,8.9,1.5,8,6.8,3,31,3,7.6
U11069,25,Other,Student,iOS,8.5,5.4,5,7.2,9,52,0,2.5
U11070,50,Female,Business Owner,iOS,5.4,3.6,2,5.1,5,52,0,2.6
U11071,59,Other,Freelancer,Android,9.6,6.3,8,4.5,5,41,6,8.5
U11072,39,Female,Professional,iOS,1.7,6.3,1,8.0,4,50,1,12.4
U11073,55,Male,Freelancer,Android,1.6,2.3,1,5.5,9,55,5,13.1
U11074,45,Other,Freelancer,iOS,9.2,1.1,4,4.2,5,48,0,7.1
U11075,27,Female,Freelancer,Android,2.3,3.3,2,5.7,1,58,6,2.6
U11076,58,Female,Freelancer,iOS,3.5,5.1,4,7.4,4,49,5,6.5
U11077,43,Male,Student,iOS,6.0,2.5,6,4.6,10,15,2,13.2
U11078,33,Other,Business Owner,iOS,2.4,7.0,7,5.3,6,5,4,12.5
U11079,20,Female,Freelancer,Android,3.0,6.1,5,6.3,8,23,4,5.8
